"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg-Exp1_K-1-24_1-E,1_01_55195"	"neg-Exp1_K-25-48_1-E,3_01_55198"	"neg-Exp1_K-49-72_1-E,5_01_55201"	"neg-Exp1_K-73-96_1-E,7_01_55204"	"neg-Exp1_K-97-120_1-F,1_01_55207"	"neg_Exp2_K01_1-C,1_01_342"	"neg_Exp2_K02_1-C,5_01_347"	"neg_Exp2_K03_1-D,1_01_352"	"neg_Exp2_K04_1-D,5_01_358"	"neg-Exp1_P-1-24_1-E,2_01_55196"	"neg-Exp1_P-25-48_1-E,4_01_55199"	"neg-Exp1_P-49-72_1-E,6_01_55202"	"neg-Exp1_P-73-96_1-E,8_01_55205"	"neg-Exp1_P-97-120_1-F,2_01_55208"	"neg_Exp2_P1_1-C,2_01_343"	"neg_Exp2_P2_1-C,6_01_348"	"neg_Exp2_P3_1-D,2_01_353"	"neg_Exp2_P4_1-D,6_01_359"	"neg_Exp2_P5_1-E,1_01_364"
""	""	""	""	""	" 652.2786"	""	""	""	"265.17781"	""	""	""	""	""	""	""	""	""	""	""	"3.764102e+03"	"2.004517e+03"	"1.998021e+03"	"2.958231e+03"	"1.851303e+03"	"4.189033e+02"	"4.502896e+02"	"4.122369e+02"	"2.958801e+02"	"2.516862e+04"	"6.527774e+03"	"2.939619e+04"	"2.928667e+04"	"  31623.7123"	"  8162.43800"	" 10802.52806"	"2.340989e+03"	"  9662.49550"	"9.983152e+03"
""	""	""	""	""	" 652.3206"	""	""	""	"254.44347"	""	""	""	""	""	""	""	""	""	""	""	"2.800050e+03"	"2.721824e+03"	"2.416891e+03"	"3.581669e+03"	"2.439259e+03"	"3.362112e+02"	"4.159636e+02"	"3.652607e+02"	"2.854882e+02"	"5.679131e+04"	"5.613883e+04"	"5.790093e+04"	"6.007086e+04"	"  73618.3847"	" 17378.60362"	" 20982.43920"	"6.792987e+03"	" 21486.40450"	"1.849528e+04"
""	""	""	""	""	" 652.3690"	""	""	""	"535.38214"	""	""	""	""	""	""	""	""	""	""	""	"3.959341e+02"	"2.183027e+02"	"2.536955e+02"	"2.163149e+02"	"1.435472e+02"	"5.669500e+01"	"6.437977e+01"	"1.180852e+02"	"1.935031e+01"	"5.361823e+04"	"4.696080e+04"	"5.700081e+04"	"5.780966e+04"	"  45421.1969"	" 12114.34676"	"  9644.35141"	"8.331373e+02"	" 25943.85565"	"8.642496e+03"
""	""	""	""	""	" 652.7464"	""	""	""	"318.90063"	""	""	""	""	""	""	""	""	""	""	""	"1.017403e+03"	"8.913650e+02"	"8.036257e+02"	"1.017513e+03"	"7.436247e+02"	"2.474755e+02"	"2.761380e+02"	"2.264974e+02"	"2.375232e+02"	"5.381703e+04"	"6.320911e+04"	"6.333036e+04"	"7.277226e+04"	"  73170.2585"	"  1232.98647"	"  2755.63080"	"5.173748e+02"	"  7712.02317"	"3.569186e+03"
""	""	""	""	""	" 653.3190"	""	""	""	"196.31489"	""	""	""	""	""	""	""	""	""	""	""	"4.850926e+04"	"5.155307e+04"	"4.643422e+04"	"4.144663e+04"	"4.988916e+04"	"7.391258e+03"	"6.768176e+03"	"9.096349e+03"	"1.019424e+04"	"3.621164e+04"	"3.554150e+04"	"3.830837e+04"	"3.823224e+04"	"  38824.3433"	"  8808.76581"	"  9573.69160"	"3.663125e+03"	"  9499.56096"	"9.590622e+03"
""	""	""	""	""	" 653.3489"	""	""	""	"248.74170"	""	""	""	""	""	""	""	""	""	""	""	"4.513559e+03"	"2.729160e+03"	"1.175793e+03"	"3.441770e+03"	"2.386971e+03"	"4.291287e+02"	"2.324495e+02"	"5.440472e+02"	"3.515441e+02"	"2.734525e+04"	"2.942913e+04"	"2.663459e+04"	"3.054436e+04"	"  34691.7168"	" 13085.43746"	" 14604.67440"	"5.454560e+03"	" 13566.57346"	"1.281524e+04"
""	""	""	""	""	" 653.7483"	""	""	""	"318.90063"	""	""	""	""	""	""	""	""	""	""	""	"2.911464e+02"	"5.837706e+02"	"5.946814e+02"	"7.766928e+02"	"7.547232e+02"	"1.854149e+02"	"1.290684e+02"	"1.451160e+02"	"1.547904e+02"	"2.275623e+04"	"2.720780e+04"	"2.803325e+04"	"3.043066e+04"	"  30239.2737"	"   552.67578"	"  1274.56056"	"2.488656e+02"	"  1823.17616"	"1.782272e+03"
""	""	""	""	""	" 655.2116"	""	""	""	" 42.54992"	""	""	""	""	""	""	""	""	""	""	""	"2.298530e+04"	"2.948351e+04"	"2.343721e+04"	"1.918495e+04"	"2.093731e+04"	"5.502672e+03"	"3.987804e+03"	"3.610172e+03"	"3.456858e+03"	"6.984153e+03"	"7.719855e+03"	"7.529084e+03"	"8.272086e+03"	"   7874.8358"	"  2749.40126"	"  2040.44769"	"1.879252e+03"	"  1725.22404"	"1.959522e+03"
""	""	""	""	""	" 655.3546"	""	""	""	"297.40011"	""	""	""	""	""	""	""	""	""	""	""	"7.438507e+03"	"2.932161e+03"	"1.678294e+03"	"5.397671e+03"	"1.988615e+03"	"2.594596e+02"	"4.633342e+02"	"3.381381e+02"	"4.273082e+02"	"8.104418e+04"	"8.070834e+04"	"8.287258e+04"	"5.829480e+04"	"  89938.5506"	" 15960.45708"	" 19898.63917"	"3.627616e+03"	" 22056.57428"	"1.638640e+04"
""	""	""	""	""	" 655.3292"	""	""	""	"337.74725"	""	""	""	""	""	""	""	""	""	""	""	"8.811458e+03"	"8.724930e+02"	"1.584612e+03"	"5.763203e+03"	"1.093902e+03"	"4.536307e+02"	"3.739118e+02"	"3.628262e+02"	"2.315017e+02"	"3.737750e+04"	"3.196388e+04"	"3.586394e+04"	"3.666986e+04"	"  33047.6890"	"  4142.96285"	"  2098.67760"	"1.176523e+03"	"  8258.26800"	"4.495526e+03"
""	""	""	""	""	" 655.3778"	""	""	""	"168.02154"	""	""	""	""	""	""	""	""	""	""	""	"1.583538e+01"	"0.000000e+00"	"1.687522e+02"	"0.000000e+00"	"5.793489e+01"	"4.968577e+01"	"4.469622e+01"	"6.437589e+01"	"7.608185e+01"	"1.314145e+04"	"1.296076e+04"	"1.517520e+04"	"1.062930e+04"	"  12565.8603"	"   143.38846"	"   965.84496"	"2.668800e+01"	"  3643.72167"	"1.177824e+03"
""	""	""	""	""	" 656.3823"	""	""	""	"285.18569"	""	""	""	""	""	""	""	""	""	""	""	"1.274616e+02"	"1.284160e+02"	"0.000000e+00"	"5.796400e+01"	"2.423804e+02"	"2.768880e+01"	"3.969840e+01"	"1.901257e+01"	"5.038870e+01"	"1.803388e+04"	"2.009454e+04"	"2.410970e+04"	"2.172432e+04"	"  19256.9995"	"  8238.96093"	"  9546.59266"	"2.005630e+03"	" 11138.34050"	"9.289092e+03"
""	""	""	""	""	" 656.3781"	""	""	""	"168.92517"	""	""	""	""	""	""	""	""	""	""	""	"1.738146e+02"	"0.000000e+00"	"5.829235e+01"	"8.285280e+01"	"1.415190e+01"	"0.000000e+00"	"7.469538e+01"	"6.403200e+01"	"1.200462e+01"	"1.189387e+04"	"9.530766e+03"	"9.833662e+03"	"8.237169e+03"	"  10763.0937"	"   782.51732"	"  1139.91120"	"1.263965e+02"	"  3292.45303"	"8.084743e+02"
""	""	""	""	""	" 658.3594"	""	""	""	"265.96443"	""	""	""	""	""	""	""	""	""	""	""	"1.627952e+02"	"0.000000e+00"	"2.140744e+02"	"0.000000e+00"	"1.078701e+02"	"6.070837e+01"	"5.437680e+01"	"9.604631e+01"	"8.873760e+01"	"2.724254e+04"	"2.626054e+04"	"2.209256e+04"	"2.177253e+04"	"  16163.5322"	"  5501.65246"	"  5136.46380"	"7.587794e+02"	"  9097.21300"	"4.983088e+03"
""	""	""	""	""	" 659.4552"	""	""	""	"442.18925"	""	""	""	""	""	""	""	""	""	""	""	"1.721469e+02"	"1.806141e+02"	"1.829005e+02"	"7.581750e+01"	"8.660043e+01"	"4.535242e+01"	"2.435037e+01"	"1.700850e+01"	"7.670500e+00"	"1.138677e+04"	"1.427654e+04"	"1.259062e+04"	"7.029424e+03"	"   3773.0861"	"  4089.60240"	"  1761.25037"	"9.740147e+01"	"  3778.85089"	"8.926457e+02"
""	""	""	""	""	" 660.3120"	""	""	""	"192.13413"	""	""	""	""	""	""	""	""	""	""	""	"4.042235e+03"	"3.193172e+03"	"2.921825e+03"	"3.303526e+03"	"3.323825e+03"	"2.838714e+02"	"4.112645e+02"	"5.670757e+02"	"4.892381e+02"	"6.558652e+04"	"5.942626e+04"	"5.450954e+04"	"5.115436e+04"	"  43263.9528"	"  8026.59533"	"  8560.20165"	"2.344691e+03"	" 15541.76225"	"7.699360e+03"
""	""	""	""	""	" 660.7817"	""	""	""	"289.57811"	""	""	""	""	""	""	""	""	""	""	""	"6.544878e+02"	"6.405709e+02"	"6.677617e+02"	"9.783955e+02"	"5.265543e+02"	"1.830640e+02"	"1.470601e+02"	"1.254042e+02"	"1.120808e+02"	"1.361379e+04"	"1.402424e+04"	"1.303644e+04"	"1.224267e+04"	"  15704.3959"	"  1601.00571"	"  2062.83196"	"7.935723e+02"	"  2859.04071"	"1.705996e+03"
""	""	""	""	""	" 661.1358"	""	""	""	"259.87997"	""	""	""	""	""	""	""	""	""	""	""	"3.583081e+03"	"5.222938e+03"	"5.017382e+03"	"7.176983e+03"	"9.762919e+03"	"2.840390e+03"	"3.726388e+03"	"3.351726e+03"	"1.465344e+03"	"1.046748e+03"	"9.433768e+02"	"2.881350e+02"	"1.716001e+03"	"    949.1412"	"  3061.47487"	"  3104.14800"	"3.452299e+03"	"  1129.12911"	"3.221146e+03"
""	""	""	""	""	" 662.1019"	""	""	""	" 38.13582"	""	""	""	""	""	""	""	""	""	""	""	"2.223716e+02"	"4.743396e+02"	"4.595680e+02"	"3.182101e+02"	"2.355366e+02"	"1.013838e+02"	"1.477316e+02"	"1.377428e+02"	"1.320880e+02"	"3.411735e+04"	"2.252287e+04"	"2.115227e+04"	"2.144472e+04"	"  20734.2046"	" 13733.65575"	"  6972.81555"	"6.674469e+02"	"  7214.80667"	"5.491604e+03"
""	""	""	""	""	" 662.2436"	""	""	""	"463.77108"	""	""	""	""	""	""	""	""	""	""	""	"5.492970e+03"	"1.021147e+04"	"8.723416e+03"	"6.283807e+03"	"8.574859e+03"	"3.374465e+03"	"3.626798e+03"	"3.624782e+03"	"3.498749e+03"	"1.644281e+04"	"1.504132e+04"	"1.427134e+04"	"1.294426e+04"	"  11163.3179"	"  1928.54480"	"  2033.11786"	"2.335484e+03"	"  3018.33769"	"2.437781e+03"
""	""	""	""	""	" 662.3400"	""	""	""	"278.77628"	""	""	""	""	""	""	""	""	""	""	""	"3.856987e+03"	"1.524973e+03"	"1.867362e+03"	"2.526395e+03"	"1.761574e+03"	"3.401432e+02"	"2.397449e+02"	"2.278488e+02"	"4.366824e+02"	"4.244873e+04"	"4.801263e+04"	"5.420994e+04"	"4.784416e+04"	"  83167.4709"	"  6462.44368"	" 10541.86524"	"1.761653e+03"	" 11782.74357"	"8.310310e+03"
""	""	""	""	""	" 662.3400"	""	""	""	"299.06249"	""	""	""	""	""	""	""	""	""	""	""	"3.124411e+03"	"1.965339e+03"	"2.096010e+03"	"3.109304e+03"	"1.355615e+03"	"3.191174e+02"	"3.044672e+02"	"3.295494e+02"	"1.951279e+02"	"6.940960e+04"	"6.868094e+04"	"6.574752e+04"	"6.327351e+04"	"  61656.9947"	" 15874.83425"	" 19639.93159"	"4.916930e+03"	" 21826.14583"	"1.773357e+04"
""	""	""	""	""	" 663.3034"	""	""	""	"307.44411"	""	""	""	""	""	""	""	""	""	""	""	"5.886327e+03"	"1.815624e+03"	"1.770415e+03"	"3.688627e+03"	"1.724925e+03"	"3.521990e+02"	"2.318339e+02"	"4.172654e+02"	"3.472208e+02"	"3.890835e+04"	"2.640687e+04"	"3.384033e+04"	"4.901760e+04"	"  34601.1264"	"  7138.92412"	"  7531.55900"	"2.537163e+03"	" 16092.57813"	"5.872694e+03"
""	""	""	""	""	" 664.2854"	""	""	""	"202.51852"	""	""	""	""	""	""	""	""	""	""	""	"8.003413e+03"	"9.307386e+03"	"8.237352e+03"	"5.750231e+03"	"8.429391e+03"	"1.161932e+03"	"1.646677e+03"	"1.981299e+03"	"1.853124e+03"	"9.167955e+03"	"8.386478e+03"	"8.093198e+03"	"7.673280e+03"	"   8418.8699"	"  2053.13214"	"  1900.03089"	"1.253885e+03"	"  2484.44000"	"1.894190e+03"
""	""	""	""	""	" 665.2559"	""	""	""	"215.38438"	""	""	""	""	""	""	""	""	""	""	""	"1.303787e+03"	"1.395813e+03"	"1.266025e+03"	"1.362780e+03"	"1.151817e+03"	"1.491384e+02"	"1.427625e+02"	"1.660901e+02"	"2.044705e+02"	"2.192447e+04"	"1.963470e+04"	"1.995040e+04"	"2.016747e+04"	"  18046.2397"	"  7057.16229"	"  6710.68700"	"1.485110e+03"	"  7888.22602"	"6.827622e+03"
""	""	""	""	""	" 665.3562"	""	""	""	"235.31941"	""	""	""	""	""	""	""	""	""	""	""	"1.222228e+04"	"1.347522e+04"	"1.080388e+04"	"1.002181e+04"	"1.226671e+04"	"1.965250e+03"	"1.834309e+03"	"2.104125e+03"	"2.090826e+03"	"1.194985e+04"	"1.125633e+04"	"1.168835e+04"	"1.307560e+04"	"  11415.5380"	"  4186.27131"	"  4186.34304"	"2.103592e+03"	"  3949.21032"	"3.732838e+03"
""	""	""	""	""	" 666.2454"	""	""	""	"247.12886"	""	""	""	""	""	""	""	""	""	""	""	"2.833159e+03"	"2.231608e+03"	"2.133925e+03"	"2.564483e+03"	"2.038722e+03"	"4.556346e+02"	"4.643712e+02"	"4.499641e+02"	"4.510272e+02"	"1.262705e+04"	"1.016566e+04"	"9.843667e+03"	"1.196601e+04"	"  10093.2998"	"  2340.56654"	"  2426.31643"	"1.195956e+03"	"  3901.68056"	"4.186411e+03"
""	""	""	""	""	" 666.3565"	""	""	""	"235.23668"	""	""	""	""	""	""	""	""	""	""	""	"4.580188e+03"	"4.431065e+03"	"4.452929e+03"	"4.422752e+03"	"5.041330e+03"	"8.274633e+02"	"6.541161e+02"	"5.489081e+02"	"6.004800e+02"	"6.405013e+03"	"5.884259e+03"	"6.057187e+03"	"6.738930e+03"	"   6352.7870"	"  1907.54645"	"  1859.92950"	"8.300815e+02"	"  1809.23750"	"1.796142e+03"
""	""	""	""	""	" 667.1106"	""	""	""	" 28.58711"	""	""	""	""	""	""	""	""	""	""	""	"3.544819e+02"	"3.679576e+02"	"3.468133e+02"	"2.615430e+02"	"2.129840e+02"	"8.003520e+01"	"1.223872e+02"	"1.601084e+02"	"6.070777e+01"	"1.927922e+05"	"1.443898e+05"	"1.750401e+05"	"1.776418e+05"	" 178136.7725"	"  6105.76529"	" 19907.28200"	"4.267890e+03"	" 25768.49292"	"1.600207e+04"
""	""	""	""	""	" 667.3203"	""	""	""	"242.52356"	""	""	""	""	""	""	""	""	""	""	""	"3.091788e+03"	"2.326056e+03"	"2.237638e+03"	"2.502812e+03"	"2.288853e+03"	"3.742671e+02"	"3.938804e+02"	"4.510658e+02"	"3.812068e+02"	"2.444513e+04"	"2.233165e+04"	"2.504300e+04"	"3.450988e+04"	"  24749.8006"	"  9475.58325"	" 10548.62557"	"3.594846e+03"	"  9887.03261"	"1.081907e+04"
""	""	""	""	""	" 667.3352"	""	""	""	"209.35364"	""	""	""	""	""	""	""	""	""	""	""	"1.373085e+04"	"1.689441e+04"	"1.554315e+04"	"1.405155e+04"	"1.519454e+04"	"2.624104e+03"	"2.391148e+03"	"3.088204e+03"	"2.622334e+03"	"1.004321e+04"	"1.491292e+04"	"1.157855e+04"	"1.046748e+04"	"   9522.4785"	"  2077.16340"	"  1690.35120"	"8.646236e+02"	"  1977.25745"	"2.149367e+03"
""	""	""	""	""	" 667.3662"	""	""	""	"247.74792"	""	""	""	""	""	""	""	""	""	""	""	"3.470615e+01"	"9.370235e+01"	"3.538376e+01"	"6.334052e+01"	"1.037924e+02"	"4.568386e+01"	"4.801807e+01"	"5.235304e+01"	"1.144248e+02"	"3.642633e+04"	"4.104930e+04"	"4.043217e+04"	"3.989546e+04"	"  41930.7358"	" 11094.54102"	" 13484.44560"	"4.604704e+03"	" 14496.30400"	"1.290315e+04"
""	""	""	""	""	" 668.2616"	""	""	""	"462.49450"	""	""	""	""	""	""	""	""	""	""	""	"8.543778e+03"	"1.776032e+04"	"1.667640e+04"	"1.195338e+04"	"1.826283e+04"	"4.347498e+03"	"4.513589e+03"	"5.122779e+03"	"4.654385e+03"	"9.334286e+03"	"8.751420e+03"	"8.271819e+03"	"7.622386e+03"	"   7751.7648"	"  1372.43480"	"  1144.03264"	"3.059012e+03"	"  1713.22286"	"1.787687e+03"
""	""	""	""	""	" 668.3497"	""	""	""	"211.74173"	""	""	""	""	""	""	""	""	""	""	""	"5.482734e+03"	"5.512031e+03"	"6.033226e+03"	"5.230890e+03"	"5.230553e+03"	"7.908907e+02"	"7.910745e+02"	"1.101520e+03"	"7.446467e+02"	"3.436453e+04"	"3.686031e+04"	"3.235571e+04"	"2.870790e+04"	"  34652.2143"	" 14372.82240"	" 14761.09367"	"9.110169e+03"	" 14093.59920"	"1.735395e+04"
""	""	""	""	""	" 668.3650"	""	""	""	"426.44838"	""	""	""	""	""	""	""	""	""	""	""	"1.254926e+03"	"1.279165e+03"	"9.889972e+02"	"6.617698e+02"	"8.345225e+02"	"2.618087e+02"	"2.661581e+02"	"3.162370e+02"	"2.634913e+02"	"1.160581e+05"	"1.046008e+05"	"9.954920e+04"	"9.325734e+04"	"  81531.2716"	" 14394.38904"	" 16132.85546"	"4.342955e+03"	" 29226.34891"	"1.573219e+04"
""	""	""	""	""	" 668.3633"	""	""	""	"247.74792"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"2.221094e+02"	"1.368220e+02"	"7.951312e+01"	"9.436000e+01"	"4.835460e+01"	"7.736736e+01"	"9.636416e+01"	"6.672000e+01"	"1.556874e+04"	"1.514754e+04"	"1.549801e+04"	"1.483206e+04"	"  15214.6249"	"  4907.12504"	"  5921.73360"	"1.496555e+03"	"  5758.05116"	"5.380634e+03"
""	""	""	""	""	" 669.3727"	""	""	""	"284.52694"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"1.654715e+02"	"1.365108e+02"	"5.392582e+01"	"2.018521e+02"	"2.001109e+01"	"9.706173e+01"	"1.354416e+02"	"6.303494e+01"	"2.751739e+04"	"2.952727e+04"	"2.578269e+04"	"2.483101e+04"	"  32901.0144"	"  7182.15876"	"  8351.73429"	"3.189329e+03"	"  8765.25643"	"7.092206e+03"
""	""	""	""	""	" 670.3914"	""	""	""	"318.56403"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"1.480893e+02"	"1.503020e+02"	"5.596413e+01"	"5.156100e+01"	"9.435220e+01"	"3.267973e+01"	"8.440080e+01"	"2.168833e+01"	"1.939186e+04"	"1.547218e+04"	"1.325226e+04"	"1.189612e+04"	"   7272.7457"	"  2339.80120"	"  2677.55680"	"4.047377e+02"	"  6205.62057"	"1.601947e+03"
""	""	""	""	""	" 671.3321"	""	""	""	"204.29762"	""	""	""	""	""	""	""	""	""	""	""	"6.125648e+04"	"6.795899e+04"	"6.577540e+04"	"6.226754e+04"	"6.948406e+04"	"1.045601e+04"	"1.003702e+04"	"1.170179e+04"	"1.081251e+04"	"1.850288e+05"	"1.910575e+05"	"2.057903e+05"	"2.075966e+05"	" 278007.4760"	" 21018.87352"	" 29202.06582"	"5.583884e+03"	" 41412.59000"	"2.269045e+04"
""	""	""	""	""	" 671.3630"	""	""	""	"257.86293"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"7.443167e+02"	"1.896747e+02"	"0.000000e+00"	"1.576470e+02"	"5.334568e+01"	"1.140480e+02"	"5.869600e+01"	"1.134133e+02"	"1.719642e+05"	"1.651964e+05"	"1.847700e+05"	"1.804975e+05"	" 203025.1474"	" 39424.14000"	" 47316.62422"	"6.865259e+03"	" 55029.99682"	"4.261837e+04"
""	""	""	""	""	" 672.3335"	""	""	""	"206.96713"	""	""	""	""	""	""	""	""	""	""	""	"2.369830e+04"	"2.382302e+04"	"2.259930e+04"	"2.126319e+04"	"2.598096e+04"	"3.682414e+03"	"3.784430e+03"	"4.368651e+03"	"3.782350e+03"	"7.764274e+04"	"7.717281e+04"	"7.900330e+04"	"8.361485e+04"	" 102760.2180"	" 10305.23760"	" 12630.14121"	"3.079352e+03"	" 16867.39109"	"1.005587e+04"
""	""	""	""	""	" 672.3636"	""	""	""	"257.86293"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"2.699170e+02"	"0.000000e+00"	"1.701156e+02"	"7.175171e+01"	"8.304004e+01"	"3.334875e+01"	"5.034529e+01"	"8.472488e+01"	"6.559104e+04"	"6.439143e+04"	"8.651929e+04"	"7.415595e+04"	"  87685.5306"	" 15336.52911"	" 19820.19082"	"2.587824e+03"	" 20345.61480"	"1.755479e+04"
""	""	""	""	""	" 672.7975"	""	""	""	"286.86470"	""	""	""	""	""	""	""	""	""	""	""	"1.081593e+03"	"6.460123e+02"	"5.989379e+02"	"5.480433e+02"	"4.258911e+02"	"1.844393e+02"	"1.574120e+02"	"1.600800e+02"	"2.197765e+02"	"9.200302e+03"	"7.016518e+03"	"9.462932e+03"	"1.314256e+04"	"  10666.9700"	"  3645.54536"	"  3642.62154"	"1.376637e+03"	"  3448.87123"	"3.946061e+03"
""	""	""	""	""	" 673.3307"	""	""	""	"209.04279"	""	""	""	""	""	""	""	""	""	""	""	"4.509402e+03"	"4.654367e+03"	"4.825811e+03"	"5.409402e+03"	"5.422488e+03"	"1.135203e+03"	"1.091333e+03"	"9.186272e+02"	"1.034160e+03"	"1.475003e+04"	"1.533926e+04"	"1.456225e+04"	"3.522710e+04"	"  13931.4888"	"  3703.68540"	"  3533.49120"	"1.556911e+03"	"  4858.49506"	"4.323666e+03"
""	""	""	""	""	" 673.3565"	""	""	""	"257.51684"	""	""	""	""	""	""	""	""	""	""	""	"3.643307e+03"	"2.079514e+03"	"1.842780e+03"	"3.532358e+03"	"2.191676e+03"	"2.470865e+02"	"2.551275e+02"	"2.731365e+02"	"2.939016e+02"	"1.792922e+04"	"1.838274e+04"	"1.974302e+04"	"1.975167e+04"	"  20442.0286"	"  5305.70769"	"  5609.87100"	"8.302060e+02"	"  5484.60459"	"4.910258e+03"
""	""	""	""	""	" 675.3256"	""	""	""	"232.44960"	""	""	""	""	""	""	""	""	""	""	""	"5.257371e+03"	"3.150613e+03"	"3.612294e+03"	"4.827401e+03"	"3.431130e+03"	"6.169452e+02"	"5.052904e+02"	"5.996105e+02"	"7.464709e+02"	"5.698177e+04"	"5.419654e+04"	"5.744263e+04"	"5.053574e+04"	"  57208.7830"	" 11689.37407"	" 13560.14739"	"3.237170e+03"	" 17456.99344"	"1.175136e+04"
""	""	""	""	""	" 675.3529"	""	""	""	"144.58549"	""	""	""	""	""	""	""	""	""	""	""	"7.866429e+02"	"4.994636e+02"	"4.256563e+02"	"4.056276e+02"	"3.203348e+02"	"1.424239e+02"	"1.778088e+02"	"1.250775e+02"	"1.710529e+02"	"1.144152e+04"	"9.219646e+03"	"1.083519e+04"	"1.233746e+04"	"   9247.8092"	"  1397.09836"	"  1902.11672"	"3.295375e+02"	"  4531.32900"	"2.496207e+03"
""	""	""	""	""	" 675.3593"	""	""	""	"321.71726"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"1.819260e+01"	"2.776365e+02"	"9.400556e+01"	"1.290758e+02"	"1.093716e+02"	"3.068085e+01"	"4.370160e+01"	"5.970008e+01"	"3.252744e+03"	"1.580392e+04"	"1.876300e+04"	"2.115905e+04"	"  24217.8310"	"  6650.98320"	"  8323.19057"	"3.625323e+03"	"  6519.34662"	"7.173734e+03"
""	""	""	""	""	" 676.3546"	""	""	""	"282.68578"	""	""	""	""	""	""	""	""	""	""	""	"3.650948e+03"	"2.050460e+03"	"1.818269e+03"	"2.076931e+03"	"2.344846e+03"	"2.861798e+02"	"2.561390e+02"	"3.763330e+02"	"2.714574e+02"	"3.654354e+04"	"3.465239e+04"	"4.097232e+04"	"4.039290e+04"	"  38964.7659"	"  8421.02209"	"  8560.36588"	"1.227518e+03"	" 12469.32644"	"8.278010e+03"
""	""	""	""	""	" 677.2861"	""	""	""	"163.26940"	""	""	""	""	""	""	""	""	""	""	""	"5.144269e+04"	"5.214668e+04"	"5.209968e+04"	"5.127157e+04"	"5.447599e+04"	"6.855428e+03"	"6.504687e+03"	"7.588334e+03"	"7.410995e+03"	"3.375859e+04"	"3.136215e+04"	"3.333013e+04"	"3.256159e+04"	"  32516.4560"	"  5432.08846"	"  5371.90327"	"4.337216e+03"	"  1403.69820"	"5.476702e+03"
""	""	""	""	""	" 677.3517"	""	""	""	"282.83245"	""	""	""	""	""	""	""	""	""	""	""	"3.721281e+03"	"1.625158e+03"	"1.708187e+03"	"2.266390e+03"	"1.499332e+03"	"3.155099e+02"	"1.754526e+02"	"1.524918e+02"	"4.091309e+02"	"1.673308e+04"	"1.289797e+04"	"1.290193e+04"	"1.532743e+04"	"  16240.8917"	"  2988.50738"	"  3979.08336"	"1.059260e+03"	"  5664.66353"	"2.265692e+03"
""	""	""	""	""	" 678.2870"	""	""	""	"163.13934"	""	""	""	""	""	""	""	""	""	""	""	"1.981571e+04"	"1.772927e+04"	"1.927101e+04"	"2.037526e+04"	"2.012995e+04"	"3.475886e+03"	"2.452282e+03"	"3.335819e+03"	"2.705591e+03"	"2.448945e+04"	"2.416275e+04"	"2.436311e+04"	"1.992082e+04"	"  23253.6167"	"  5898.95794"	"  5848.14007"	"3.985572e+03"	"  4150.59186"	"6.444161e+03"
""	""	""	""	""	" 678.3036"	""	""	""	"190.61262"	""	""	""	""	""	""	""	""	""	""	""	"3.373307e+03"	"2.486570e+03"	"2.240110e+03"	"2.691636e+03"	"2.735441e+03"	"5.177100e+02"	"2.691765e+02"	"3.722440e+02"	"3.424840e+02"	"3.695340e+04"	"3.529578e+04"	"3.608086e+04"	"3.524447e+04"	"  45329.6200"	"  2827.26000"	"  4236.78742"	"1.433042e+03"	"  6455.43506"	"4.614358e+03"
""	""	""	""	""	" 678.3004"	""	""	""	"212.64909"	""	""	""	""	""	""	""	""	""	""	""	"8.483301e+03"	"1.268697e+04"	"1.043677e+04"	"6.685050e+03"	"1.244069e+04"	"2.283623e+03"	"1.728456e+03"	"2.590070e+03"	"2.339736e+03"	"1.533809e+04"	"1.518903e+04"	"1.418804e+04"	"1.343116e+04"	"  14382.4637"	"  2683.95250"	"  3356.53378"	"1.367798e+03"	"  3954.64150"	"2.670892e+03"
""	""	""	""	""	" 678.3344"	""	""	""	"296.56407"	""	""	""	""	""	""	""	""	""	""	""	"4.219478e+03"	"1.656312e+03"	"1.739751e+03"	"1.924181e+03"	"1.927104e+03"	"3.001226e+02"	"9.406784e+01"	"3.454745e+02"	"3.569799e+02"	"5.794916e+04"	"5.542515e+04"	"6.366223e+04"	"6.235464e+04"	"  63998.6239"	" 11055.52299"	" 14773.67896"	"1.782758e+03"	" 19345.07143"	"1.243762e+04"
