"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg-Exp1-Blatt_K-1_1-B,1_01_8102"	"neg-Exp1-Blatt_K-2_1-B,2_01_8104"	"neg-Exp1-Blatt_K-3_1-B,3_01_8107"	"neg-Exp1-Blatt_K-4_1-B,4_01_8109"	"neg-Exp1-Blatt_K-5_1-B,5_01_8111"	"neg-Exp2-Blatt_K-1_1-D,1_01_8113"	"neg-Exp2-Blatt_K-2_1-D,2_01_8115"	"neg-Exp2-Blatt_K-3_1-D,3_01_8117"	"neg-Exp1-Blatt_P-1_1-C,1_01_8103"	"neg-Exp1-Blatt_P-2_1-C,2_01_8105"	"neg-Exp1-Blatt_P-3_1-C,3_01_8108"	"neg-Exp1-Blatt_P-4_1-C,4_01_8110"	"neg-Exp1-Blatt_P-5_1-C,5_01_8112"	"neg-Exp2-Blatt_P-1_1-E,1_01_8114"	"neg-Exp2-Blatt_P-2_1-E,2_01_8116"	"neg-Exp2-Blatt_P-3_1-E,3_01_8118"	"neg-Exp2-Blatt_P-4_1-E,4_01_8121"	"neg-Exp2-Blatt_P-5_1-E,5_01_8122"
""	""	""	""	""	"463.0485"	""	""	""	"  75.99571"	""	""	""	""	""	""	""	""	""	""	""	"   5435.8351"	"   7006.2726"	"4.370819e+03"	"   5063.9378"	"   4967.1230"	"4.253348e+03"	"   4120.3060"	"3.956130e+03"	"  16067.2990"	"  12382.5174"	"  16272.8290"	"  13100.1802"	"  14324.6823"	"   9635.2376"	"  14633.6866"	"  11266.8242"	"  10300.1184"	"  14871.3376"
""	""	""	""	""	"463.0960"	""	""	""	" 295.29961"	""	""	""	""	""	""	""	""	""	""	""	"  57229.2670"	"  51605.1738"	"3.785617e+04"	"  39374.5285"	"  38468.0403"	"3.568214e+04"	"  50237.4281"	"3.433016e+04"	"  42233.4395"	"  44056.8397"	"  40922.9418"	"  41192.8328"	"  41032.0462"	"  43719.2280"	"  45325.2550"	"  41319.5059"	"  49029.5169"	"  42412.9766"
""	""	""	""	""	"463.0834"	""	""	""	" 201.54219"	""	""	""	""	""	""	""	""	""	""	""	"   1160.7394"	"    681.0341"	"8.702610e+02"	"   1107.3307"	"    828.8540"	"1.103105e+03"	"   1881.2508"	"8.894350e+02"	"    968.0968"	"    664.2817"	"    799.9066"	"   1026.1795"	"    529.4232"	"    704.2964"	"    917.1834"	"    848.4303"	"   1081.2925"	"    787.6798"
""	""	""	""	""	"463.1470"	""	""	""	" 273.07055"	""	""	""	""	""	""	""	""	""	""	""	"   4757.8292"	"   3065.1276"	"2.088892e+03"	"   1702.7166"	"   1842.9210"	"2.494952e+03"	"   4082.3945"	"3.264511e+03"	"   9323.9546"	"  12592.5294"	"  24424.7467"	"  11110.5525"	"  10249.6919"	"   4784.2470"	"   7607.4685"	"   4929.7848"	"   5539.5312"	"   7096.2130"
""	""	""	""	""	"463.1730"	""	""	""	" 229.19335"	""	""	""	""	""	""	""	""	""	""	""	"   2073.7652"	"   1762.7281"	"1.252438e+03"	"   1599.3936"	"   1772.0010"	"1.739204e+03"	"   1718.3899"	"1.699622e+03"	"   1237.2108"	"   1452.0814"	"   1567.7247"	"   1419.5802"	"   1317.3968"	"   1310.2429"	"   1255.6423"	"   1066.1333"	"   1498.7275"	"   1199.1078"
""	""	""	""	""	"463.1829"	""	""	""	" 467.13932"	""	""	""	""	""	""	""	""	""	""	""	"   1653.7273"	"   3294.7054"	"1.637825e+03"	"   2930.0511"	"   1441.7788"	"6.777514e+02"	"    310.3023"	"1.069397e+03"	"   1684.2105"	"      0.0000"	"    511.9225"	"   1550.3253"	"   1204.2788"	"    470.6249"	"    725.5575"	"   1668.5419"	"    701.1641"	"    532.8531"
""	""	""	""	""	"463.2554"	""	""	""	" 331.11926"	""	""	""	""	""	""	""	""	""	""	""	"  66912.2243"	"  73981.8846"	"4.522830e+04"	"  52966.1967"	"  49261.8916"	"4.396221e+04"	"  61155.1680"	"4.895856e+04"	"  47424.6552"	"  22626.5216"	"  32567.9425"	"  29048.9982"	"  31994.3225"	"  48804.8529"	"  42355.1495"	"  48676.8202"	"  43784.5700"	"  56801.4222"
""	""	""	""	""	"463.2560"	""	""	""	" 441.33009"	""	""	""	""	""	""	""	""	""	""	""	"   1366.7415"	"   1473.7694"	"7.543651e+02"	"   1044.0746"	"   1347.4714"	"5.528792e+02"	"    883.5929"	"1.085589e+03"	"   1068.4882"	"    727.5167"	"    849.2426"	"    476.4622"	"    637.2803"	"    992.4689"	"    560.2800"	"    923.0273"	"    883.8129"	"    817.4968"
""	""	""	""	""	"464.0720"	""	""	""	"  64.06124"	""	""	""	""	""	""	""	""	""	""	""	"  14306.9794"	"  13197.6326"	"1.078533e+04"	"   8832.6577"	"  10714.4135"	"1.108639e+04"	"  13000.5300"	"9.086584e+03"	"  23475.4453"	"  25865.4578"	"  19765.8416"	"  18758.6503"	"  20384.5850"	"  15970.4044"	"  16546.9240"	"  14020.4283"	"  17698.4864"	"  21132.3219"
""	""	""	""	""	"464.0911"	""	""	""	" 295.29961"	""	""	""	""	""	""	""	""	""	""	""	"  46540.9399"	"  44115.0542"	"3.118672e+04"	"  33790.8614"	"  32377.9652"	"3.097033e+04"	"  44003.3530"	"3.043558e+04"	"  35455.5363"	"  37629.5790"	"  34588.3668"	"  35528.6257"	"  34930.3626"	"  38293.6867"	"  39113.2022"	"  35728.7137"	"  42354.9508"	"  36350.0256"
""	""	""	""	""	"464.0727"	""	""	""	" 247.62458"	""	""	""	""	""	""	""	""	""	""	""	"   3176.8622"	"   4363.0148"	"4.199406e+03"	"   3432.4314"	"   3834.4966"	"3.778736e+03"	"   4099.6893"	"3.268547e+03"	"   3180.3026"	"   3153.2321"	"   2989.9239"	"   3231.2423"	"   3451.9938"	"   3620.5767"	"   3603.1902"	"   3935.9354"	"   4574.2884"	"   3638.7406"
""	""	""	""	""	"464.1065"	""	""	""	" 330.53702"	""	""	""	""	""	""	""	""	""	""	""	"   1313.7128"	"   1175.3478"	"1.206279e+03"	"   1437.5337"	"   1035.9286"	"1.563914e+03"	"   1819.4981"	"6.595217e+02"	"   1599.0602"	"   1308.9641"	"   1154.2285"	"   1398.3845"	"   1343.4256"	"   1825.6364"	"   1275.5884"	"   1088.1808"	"   1404.1579"	"   1027.5135"
""	""	""	""	""	"464.1516"	""	""	""	" 272.83681"	""	""	""	""	""	""	""	""	""	""	""	"   1127.0663"	"    792.4659"	"9.045318e+02"	"    307.9692"	"    315.5856"	"4.640928e+02"	"    982.2806"	"7.887966e+02"	"   1896.5130"	"   2546.4304"	"   5287.1958"	"   2177.6956"	"   1928.8436"	"    914.6534"	"   1171.6245"	"   1219.8533"	"    859.6771"	"   1543.5400"
""	""	""	""	""	"465.0935"	""	""	""	" 295.29961"	""	""	""	""	""	""	""	""	""	""	""	"   8184.3893"	"   7978.3021"	"5.390027e+03"	"   5507.5936"	"   5306.8491"	"5.210875e+03"	"   6975.6376"	"4.908623e+03"	"   6623.4095"	"   6732.5081"	"   6716.6900"	"   5986.1047"	"   6127.1914"	"   6636.8413"	"   6787.0413"	"   5922.2713"	"   7376.1692"	"   6548.0543"
""	""	""	""	""	"465.1730"	""	""	""	" 467.23863"	""	""	""	""	""	""	""	""	""	""	""	"   7749.0748"	"   9617.7471"	"8.625485e+03"	"   9657.6685"	"   8173.3010"	"3.903816e+03"	"   4554.9430"	"4.888044e+03"	"   7217.6372"	"      0.0000"	"   5774.7767"	"   7252.7501"	"   6188.5945"	"   3099.6379"	"   4519.5984"	"   7216.8759"	"   3828.3740"	"   3020.1412"
""	""	""	""	""	"465.7955"	""	""	""	"  26.21436"	""	""	""	""	""	""	""	""	""	""	""	"  11814.7080"	"  17089.2164"	"1.339239e+04"	"  16020.9736"	"  14464.8170"	"1.214910e+04"	"  14692.0400"	"1.385306e+04"	"   9274.8259"	"   9318.7719"	"   9639.4975"	"  14768.9204"	"  11597.2568"	"  11686.4321"	"   8541.1342"	"   9119.2737"	"   9544.8646"	"   9692.6901"
""	""	""	""	""	"466.0900"	""	""	""	" 295.37575"	""	""	""	""	""	""	""	""	""	""	""	"   3196.5558"	"   2635.2553"	"2.178857e+03"	"   2140.8746"	"   1926.4194"	"1.761686e+03"	"   2830.1708"	"1.964261e+03"	"   2436.9369"	"   2595.7412"	"   2308.7837"	"   2138.9718"	"   2558.3881"	"   2667.8668"	"   2706.5607"	"   2126.0045"	"   2545.2720"	"   2156.4110"
""	""	""	""	""	"466.1698"	""	""	""	" 203.52493"	""	""	""	""	""	""	""	""	""	""	""	"    633.6910"	"    942.5516"	"2.192397e+03"	"   1196.2896"	"   1425.4217"	"1.387917e+03"	"    958.3897"	"8.284239e+02"	"   1145.0327"	"   1954.9385"	"   2197.6743"	"   1034.5613"	"   1241.5225"	"   1197.0419"	"   1117.1368"	"    588.5548"	"   2102.8202"	"   2133.7330"
""	""	""	""	""	"467.1630"	""	""	""	" 290.93918"	""	""	""	""	""	""	""	""	""	""	""	"  21270.9218"	"  24869.8162"	"1.798130e+04"	"  18043.7401"	"  17050.1723"	"1.902215e+04"	"  22102.1100"	"1.112456e+04"	"  22424.2995"	"  21322.7937"	"  16652.3255"	"  17219.1709"	"  20220.5446"	"  19223.8959"	"  23148.5954"	"  13239.1286"	"  23493.9319"	"  15022.2560"
""	""	""	""	""	"467.1512"	""	""	""	" 397.12621"	""	""	""	""	""	""	""	""	""	""	""	"    316.1044"	"    296.0746"	"2.734878e+02"	"    271.1108"	"    205.1159"	"2.120701e+02"	"    302.4806"	"2.700681e+02"	"    574.5056"	"    990.1843"	"   1340.8423"	"   1128.2158"	"   1314.2285"	"   1901.6985"	"    960.8942"	"   1236.6465"	"    423.2060"	"    683.6830"
""	""	""	""	""	"467.7948"	""	""	""	"  26.23737"	""	""	""	""	""	""	""	""	""	""	""	"   3644.9052"	"   5217.3934"	"3.835898e+03"	"   5125.0697"	"   4119.5505"	"4.047082e+03"	"   5000.8661"	"4.256382e+03"	"   2990.1866"	"   2500.7682"	"   3248.2830"	"   4666.3027"	"   3775.1326"	"   3176.6007"	"   2357.8328"	"   2857.2757"	"   3226.1558"	"   3131.8051"
""	""	""	""	""	"468.1600"	""	""	""	" 290.29200"	""	""	""	""	""	""	""	""	""	""	""	"   5113.3995"	"   7219.4534"	"5.898554e+03"	"   2415.2070"	"   5317.5645"	"3.846872e+03"	"   4462.6610"	"4.145894e+03"	"   4163.3280"	"   3151.7297"	"   2836.6592"	"   5335.6295"	"   6045.7486"	"   4714.3161"	"   5198.8196"	"   2763.1048"	"   6995.2378"	"   6481.6517"
""	""	""	""	""	"468.1522"	""	""	""	" 210.44444"	""	""	""	""	""	""	""	""	""	""	""	"  78128.3614"	"  72121.0082"	"4.408472e+04"	"  44072.1361"	"  52303.7366"	"4.828743e+04"	"  61381.2979"	"5.649684e+04"	"  75147.2574"	"  56823.1654"	"  50857.9470"	"  48749.8547"	"  52502.4242"	"  53214.8209"	"  59187.1364"	"  62765.7960"	"  59965.5729"	"  65799.1927"
""	""	""	""	""	"469.0362"	""	""	""	" 163.29581"	""	""	""	""	""	""	""	""	""	""	""	"  22463.3919"	"  16780.9291"	"1.626420e+04"	"  21260.5914"	"  14063.9786"	"1.496911e+04"	"  21151.5490"	"1.155773e+04"	"  48526.6882"	"  43317.6480"	"  39136.4044"	"  50445.9832"	"  42985.8435"	"  35293.1796"	"  42956.6807"	"  40190.8131"	"  34663.4640"	"  37955.7281"
""	""	""	""	""	"469.1551"	""	""	""	" 210.44673"	""	""	""	""	""	""	""	""	""	""	""	"  19303.8862"	"  17571.4223"	"1.102348e+04"	"  10783.3380"	"  12594.9046"	"1.145170e+04"	"  15172.5815"	"1.280720e+04"	"  18075.7000"	"  13855.2575"	"  12473.7627"	"  11469.8152"	"  13080.0860"	"  12891.2583"	"  14524.4820"	"  15021.2438"	"  14019.4799"	"  15112.3132"
""	""	""	""	""	"469.1677"	""	""	""	" 427.55743"	""	""	""	""	""	""	""	""	""	""	""	"   6470.8212"	"   7711.0075"	"6.681900e+03"	"   7971.3849"	"   5395.7648"	"3.733503e+03"	"   2026.0422"	"4.069513e+03"	"   5214.7377"	"   5470.4771"	"   4332.8145"	"   5111.6039"	"   4964.6983"	"   2123.6006"	"   3674.2276"	"   4761.0228"	"   2523.4053"	"   2468.5670"
""	""	""	""	""	"469.2072"	""	""	""	" 337.79805"	""	""	""	""	""	""	""	""	""	""	""	"   5362.0368"	"   5927.0980"	"4.389354e+03"	"   3703.6761"	"   4350.9734"	"4.853472e+03"	"   5058.3665"	"5.466398e+03"	"   4781.5488"	"   5376.7683"	"   4342.7440"	"   2843.9932"	"   3374.6748"	"   4457.0790"	"   4426.7315"	"   4399.7592"	"   5711.3987"	"   5056.3990"
""	""	""	""	""	"469.2073"	""	""	""	" 297.76982"	""	""	""	""	""	""	""	""	""	""	""	"  20133.4092"	"  16127.9400"	"1.300839e+04"	"  14851.8630"	"  11197.3979"	"1.427466e+04"	"  14296.8588"	"1.403555e+04"	"  21686.6712"	"  23928.3845"	"  19319.5747"	"  18321.8796"	"  22271.7868"	"  14889.2784"	"  16398.9826"	"  16559.8272"	"  19779.9119"	"  15677.3114"
""	""	""	""	""	"470.0384"	""	""	""	" 163.21216"	""	""	""	""	""	""	""	""	""	""	""	"   4291.2602"	"   3014.9959"	"2.413511e+03"	"   4238.0543"	"   2125.9350"	"2.609246e+03"	"   4180.9573"	"2.407546e+03"	"  10501.7591"	"   8437.5500"	"   7375.2504"	"  10293.1178"	"   8571.8556"	"   6970.5338"	"   9011.2160"	"   7786.2794"	"   7103.2487"	"   7877.5371"
""	""	""	""	""	"470.0618"	""	""	""	" 247.44177"	""	""	""	""	""	""	""	""	""	""	""	"    869.8406"	"   1522.5029"	"1.141139e+03"	"   1198.7372"	"   1313.1542"	"7.258844e+02"	"   1671.9358"	"8.872931e+02"	"   1192.9295"	"   1260.4410"	"   1149.5745"	"    822.4688"	"   1415.1341"	"   1662.7313"	"   1495.2509"	"    854.0160"	"   1620.4323"	"   1445.2722"
""	""	""	""	""	"470.0785"	""	""	""	" 228.15179"	""	""	""	""	""	""	""	""	""	""	""	"   6976.6581"	"   6834.9442"	"5.322124e+03"	"   6095.9264"	"   5800.5319"	"6.035778e+03"	"   8141.5807"	"5.368838e+03"	"   5189.0500"	"   6322.0232"	"   5805.4437"	"   5575.2292"	"   6476.1816"	"   6322.6158"	"   6406.2015"	"   4999.1359"	"   6457.9591"	"   5927.1212"
""	""	""	""	""	"470.1576"	""	""	""	" 210.47525"	""	""	""	""	""	""	""	""	""	""	""	"   3845.0120"	"   3221.3490"	"2.256745e+03"	"   2010.2456"	"   2188.7496"	"2.461735e+03"	"   3211.5681"	"2.481496e+03"	"   3627.6096"	"   2615.2349"	"   2718.7290"	"   2252.4547"	"   2051.9736"	"   2339.1344"	"   2917.6630"	"   2963.3333"	"   2903.6503"	"   3171.1095"
""	""	""	""	""	"470.2108"	""	""	""	" 297.78732"	""	""	""	""	""	""	""	""	""	""	""	"   4237.4826"	"   3780.1918"	"3.197932e+03"	"   3798.9959"	"   3033.7648"	"3.923877e+03"	"   3612.8891"	"3.483557e+03"	"   4881.1468"	"   5740.1478"	"   4918.8709"	"   4757.4958"	"   5557.3676"	"   3437.1268"	"   5050.6121"	"   4421.3957"	"   4260.0737"	"   2883.6290"
""	""	""	""	""	"470.9042"	""	""	""	"  20.46279"	""	""	""	""	""	""	""	""	""	""	""	"   1183.1479"	"   1026.8311"	"1.400007e+03"	"   1354.2193"	"   1088.7278"	"1.010460e+03"	"   1036.1295"	"1.005514e+03"	"   1405.9011"	"   1458.1623"	"   1376.9082"	"   1377.1937"	"   1095.0556"	"   1105.9889"	"    876.2503"	"   1086.6388"	"   1122.1830"	"   1278.7617"
""	""	""	""	""	"471.0345"	""	""	""	" 163.13601"	""	""	""	""	""	""	""	""	""	""	""	"   2871.9289"	"   2104.6814"	"1.713420e+03"	"   2685.4238"	"   1607.1736"	"1.078908e+03"	"   2532.2193"	"1.792014e+03"	"   6275.7601"	"   5438.9556"	"   4580.2211"	"   6472.5154"	"   4630.8869"	"   3878.5741"	"   5305.6629"	"   4806.3483"	"   4077.9712"	"   4645.1210"
""	""	""	""	""	"471.0706"	""	""	""	" 376.95449"	""	""	""	""	""	""	""	""	""	""	""	"   1814.4617"	"   1642.9952"	"1.678019e+03"	"   1372.3070"	"   1831.5820"	"1.390568e+03"	"   1314.5137"	"1.637362e+03"	"   1597.1877"	"   1512.5559"	"   1688.2493"	"   1596.6096"	"   1922.2741"	"   1611.1355"	"   1325.7972"	"   1696.8989"	"   1767.9024"	"   1852.9814"
""	""	""	""	""	"471.1086"	""	""	""	" 325.19877"	""	""	""	""	""	""	""	""	""	""	""	"   1038.8961"	"    837.3219"	"1.276381e+03"	"   1017.5521"	"   1198.6248"	"1.126559e+03"	"   1226.0956"	"7.675216e+02"	"   1054.2108"	"   1219.3080"	"   1327.8779"	"   1246.1802"	"   1266.6266"	"   1249.7060"	"   1024.9594"	"   1026.3718"	"   1325.0750"	"   1228.3173"
""	""	""	""	""	"471.1113"	""	""	""	" 221.57263"	""	""	""	""	""	""	""	""	""	""	""	"   2981.0107"	"    949.0661"	"7.261746e+02"	"   1308.8448"	"    625.2404"	"1.517384e+03"	"   1835.2266"	"1.321722e+03"	"   5845.4984"	"   4782.5003"	"   8147.7150"	"   4125.1566"	"   3932.9948"	"   2305.3790"	"   3367.5115"	"   2677.5131"	"   2350.5852"	"   3255.8281"
""	""	""	""	""	"471.1888"	""	""	""	" 386.66070"	""	""	""	""	""	""	""	""	""	""	""	"   6204.5042"	"   6715.8593"	"4.043112e+03"	"   3780.6888"	"   4625.9785"	"4.359538e+03"	"   5759.6950"	"5.721673e+03"	"   3498.8326"	"   3299.9825"	"   2913.0192"	"   2728.4147"	"   3257.5858"	"   3288.2849"	"   3336.8212"	"   3364.2935"	"   4320.3277"	"   3090.5215"
""	""	""	""	""	"472.0132"	""	""	""	" 339.75072"	""	""	""	""	""	""	""	""	""	""	""	"   1443.9070"	"   1266.1096"	"1.463288e+03"	"   1629.2367"	"   1400.9468"	"1.330465e+03"	"   1366.7977"	"9.180196e+02"	"   1116.3679"	"   1189.4961"	"   1469.5142"	"   1528.8682"	"   1410.0803"	"   1975.2359"	"   1608.1286"	"   1518.2304"	"   1787.2801"	"   1523.5923"
""	""	""	""	""	"472.0326"	""	""	""	" 190.64324"	""	""	""	""	""	""	""	""	""	""	""	"   1139.6706"	"   1039.5661"	"1.156799e+03"	"    214.9028"	"    892.3122"	"1.202087e+03"	"    919.3037"	"9.881182e+02"	"   1624.5844"	"   2031.5585"	"   1609.1375"	"   1905.4454"	"   2116.4817"	"   2277.4554"	"   2164.7097"	"   2157.6030"	"   1105.7202"	"   2294.6554"
""	""	""	""	""	"472.9707"	""	""	""	" 211.98139"	""	""	""	""	""	""	""	""	""	""	""	"   1197.0086"	"    740.7035"	"1.194915e+03"	"   1060.0616"	"    841.4947"	"1.438904e+03"	"    458.8272"	"1.145837e+03"	"   1644.1363"	"   1954.0846"	"   1965.5772"	"   1547.4782"	"   2167.3237"	"   1698.7193"	"   1950.5003"	"   1810.8506"	"   1743.4633"	"   1943.0536"
""	""	""	""	""	"473.0604"	""	""	""	" 235.05236"	""	""	""	""	""	""	""	""	""	""	""	"   4319.8638"	"   4845.3009"	"3.921507e+03"	"   4130.7310"	"   4161.3698"	"2.574164e+03"	"   3221.9203"	"2.991623e+03"	"   3442.9450"	"   3742.2035"	"   3778.1180"	"   4256.9263"	"   3087.1869"	"   2690.7686"	"   2242.5828"	"   2710.1406"	"   2396.9672"	"   2401.4435"
""	""	""	""	""	"473.7577"	""	""	""	"  25.07851"	""	""	""	""	""	""	""	""	""	""	""	"    358.0279"	"    444.2193"	"1.051268e+03"	"    464.7994"	"    527.7951"	"7.818305e+02"	"    546.2710"	"4.344150e+02"	"    519.9234"	"    531.0592"	"    569.1070"	"    611.1259"	"    656.8019"	"    638.9717"	"    569.7738"	"    541.8508"	"    684.1286"	"    552.1137"
""	""	""	""	""	"474.1489"	""	""	""	" 276.52847"	""	""	""	""	""	""	""	""	""	""	""	"   1503.7034"	"   1653.2925"	"1.116173e+03"	"   1371.5273"	"    674.4753"	"1.388630e+03"	"    876.9967"	"1.262485e+03"	"   6104.5023"	"   8748.7226"	"   5840.8774"	"   5307.2128"	"   4957.7494"	"   4459.0799"	"   5338.5798"	"   5930.9469"	"   4320.2784"	"   8141.5966"
""	""	""	""	""	"474.8836"	""	""	""	"  20.18223"	""	""	""	""	""	""	""	""	""	""	""	"    984.2027"	"    717.1397"	"1.053217e+03"	"    981.6243"	"   1063.5183"	"9.251905e+02"	"    981.1844"	"7.731846e+02"	"   1081.4375"	"   1043.2086"	"   1201.1695"	"   1233.3192"	"   1043.8344"	"   1002.1750"	"    968.0841"	"    832.9300"	"   1122.8342"	"    939.4507"
""	""	""	""	""	"475.1736"	""	""	""	" 260.40073"	""	""	""	""	""	""	""	""	""	""	""	"   7066.9630"	"   7343.0018"	"5.760015e+03"	"   5965.6400"	"   6292.9735"	"4.854543e+03"	"   5162.3730"	"6.028776e+03"	"   5820.2743"	"   6353.2228"	"   6928.3863"	"   4771.9298"	"   6534.3140"	"   5769.6045"	"   6019.5370"	"   5588.2629"	"   6076.6942"	"   6713.8589"
""	""	""	""	""	"475.1945"	""	""	""	" 371.86905"	""	""	""	""	""	""	""	""	""	""	""	"   6383.4542"	"   6241.9172"	"5.224168e+03"	"   5629.6659"	"   4778.5623"	"5.744542e+03"	"   6714.3079"	"5.443006e+03"	"   6701.7858"	"   6317.9497"	"   6079.4026"	"   5626.8120"	"   6104.0505"	"   5782.8049"	"   5995.3295"	"   6545.2900"	"   6464.4013"	"   5755.2646"
""	""	""	""	""	"475.1821"	""	""	""	" 288.17865"	""	""	""	""	""	""	""	""	""	""	""	"   1828.3662"	"   2681.9720"	"1.240730e+03"	"   1304.9276"	"   1840.0927"	"1.918306e+03"	"   1817.9565"	"2.131129e+03"	"   1633.8095"	"   1240.6731"	"   1451.2775"	"   1086.1238"	"   1017.5689"	"   1083.9400"	"   1565.6891"	"   1109.8880"	"   2076.0375"	"   1843.5189"
""	""	""	""	""	"476.1103"	""	""	""	" 339.46184"	""	""	""	""	""	""	""	""	""	""	""	" 889022.9715"	" 797004.6744"	"5.726491e+05"	" 674500.4443"	" 529437.4280"	"6.100917e+05"	" 774417.8027"	"4.891734e+05"	" 764082.2381"	" 685247.3397"	" 582151.0097"	" 635708.1654"	" 570926.9461"	" 870574.7077"	" 989037.0447"	" 814643.5148"	" 794634.4408"	" 627215.3354"
""	""	""	""	""	"476.1765"	""	""	""	" 260.42326"	""	""	""	""	""	""	""	""	""	""	""	"   2012.4530"	"   1589.4237"	"1.689357e+03"	"   1210.5095"	"   1401.0335"	"1.524533e+03"	"   1895.7580"	"1.590401e+03"	"   1649.3298"	"   1360.5984"	"   2041.4572"	"   1758.5891"	"   1847.5467"	"   1342.3108"	"   1542.7574"	"   1572.3573"	"   1808.5400"	"   1793.0741"
""	""	""	""	""	"477.0659"	""	""	""	" 250.18664"	""	""	""	""	""	""	""	""	""	""	""	" 405707.4107"	" 326107.9041"	"2.102959e+05"	" 231374.4214"	" 207432.9009"	"1.804096e+05"	" 288397.4338"	"2.089612e+05"	" 453633.9060"	" 316070.9938"	" 559246.4057"	" 501304.8331"	" 401153.3307"	" 327310.9001"	" 328182.7397"	" 230419.4641"	" 241869.5225"	" 320171.3436"
""	""	""	""	""	"477.0657"	""	""	""	" 211.97080"	""	""	""	""	""	""	""	""	""	""	""	" 284350.0867"	" 253608.7363"	"2.612586e+05"	" 277541.4265"	" 197605.9758"	"2.131120e+05"	" 260609.9223"	"1.869984e+05"	" 558793.1739"	" 587700.7889"	" 573162.8725"	" 479459.1136"	" 506444.1935"	" 356054.5901"	" 422980.1621"	" 431677.2491"	" 352615.7186"	" 397217.0695"
""	""	""	""	""	"477.0861"	""	""	""	" 377.08962"	""	""	""	""	""	""	""	""	""	""	""	"   2659.6658"	"   2753.7453"	"2.999235e+03"	"   2675.0035"	"   3010.4734"	"2.493046e+03"	"   2917.9062"	"2.397662e+03"	"   2581.0706"	"   2741.3747"	"   2868.7670"	"   2311.7514"	"   2917.9964"	"   2355.8637"	"   2868.1219"	"   2608.7152"	"   2439.5202"	"   2871.6999"
""	""	""	""	""	"477.1122"	""	""	""	" 339.46184"	""	""	""	""	""	""	""	""	""	""	""	" 182139.9594"	" 159550.1279"	"1.161471e+05"	" 137638.6246"	" 109496.9467"	"1.260968e+05"	" 164805.3330"	"1.025618e+05"	" 156991.7625"	" 141961.5796"	" 119399.0889"	" 129843.4430"	" 118858.2522"	" 182955.0069"	" 209318.1481"	" 172567.4939"	" 164361.8945"	" 128628.4535"
""	""	""	""	""	"477.1890"	""	""	""	" 229.08177"	""	""	""	""	""	""	""	""	""	""	""	"   1217.4940"	"   1229.2089"	"8.639336e+02"	"   1390.2777"	"   1160.9831"	"1.132967e+03"	"   1161.5108"	"7.238343e+02"	"   1617.0445"	"   1397.4470"	"   1852.5925"	"   1826.4700"	"   1151.9356"	"   1157.9120"	"   1645.4185"	"    706.4746"	"   1283.1981"	"   1434.1464"
""	""	""	""	""	"478.0683"	""	""	""	" 250.18664"	""	""	""	""	""	""	""	""	""	""	""	"  87314.0520"	"  69795.6328"	"4.436698e+04"	"  49810.6569"	"  44312.0365"	"3.778462e+04"	"  60640.4454"	"4.485070e+04"	"  96945.3043"	"  65270.0514"	" 118748.3244"	" 105476.0124"	"  84671.1614"	"  69453.9774"	"  68893.0114"	"  50607.1242"	"  51118.5799"	"  73839.7758"
""	""	""	""	""	"478.0681"	""	""	""	" 211.97080"	""	""	""	""	""	""	""	""	""	""	""	"  61672.5341"	"  52375.7303"	"5.584628e+04"	"  59344.7204"	"  41543.9114"	"4.516642e+04"	"  56796.5015"	"3.942046e+04"	" 119607.7909"	" 122136.0725"	" 120840.4047"	" 101065.3439"	" 106879.6807"	"  74955.4217"	"  89603.2952"	"  91676.0591"	"  73191.2391"	"  84214.1524"
""	""	""	""	""	"478.0882"	""	""	""	" 295.73252"	""	""	""	""	""	""	""	""	""	""	""	"  11049.5815"	"  10585.9655"	"1.011111e+04"	"  10988.3518"	"  10239.4710"	"1.018075e+04"	"  11745.9393"	"9.665005e+03"	"  10394.6151"	"   9182.4427"	"   9517.8861"	"  10221.3235"	"  10677.7359"	"  11052.1982"	"  11192.0684"	"   8707.0548"	"  11131.6002"	"  10554.4723"
""	""	""	""	""	"478.0881"	""	""	""	" 186.85455"	""	""	""	""	""	""	""	""	""	""	""	"   7885.2437"	"   5603.2004"	"6.191380e+03"	"   6403.7908"	"   5564.6618"	"6.238980e+03"	"   8852.8032"	"5.911494e+03"	"   5182.8134"	"   3207.4786"	"   3744.5507"	"   2886.2438"	"   4330.1265"	"   3493.8891"	"   4085.8757"	"   3226.9476"	"   3760.5573"	"   3232.7977"
""	""	""	""	""	"478.0882"	""	""	""	" 140.95993"	""	""	""	""	""	""	""	""	""	""	""	"  48050.3362"	"  44633.8269"	"3.792927e+04"	"  32102.6758"	"  38007.5704"	"3.985477e+04"	"  45632.6589"	"3.412869e+04"	"  86595.8777"	"  96551.3027"	"  74916.3135"	"  71560.5456"	"  77703.6853"	"  59276.8895"	"  61411.0329"	"  48797.9889"	"  65765.3457"	"  79945.4430"
