"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg_Exp1-K1_2-C,1_01_7421.d"	"neg_Exp1-K2_2-C,3_01_7423.d"	"neg_Exp1-K3_2-C,5_01_7425.d"	"neg_Exp1-K4_2-C,7_01_7427.d"	"neg_Exp1-K5_2-D,1_01_7429.d"	"neg_Exp2-K1_2-E,1_01_7432.d"	"neg_Exp2-K2_2-E,3_01_7434.d"	"neg_Exp2-K2_2-E,3_01_7438.d"	"neg_Exp2-K3_2-E,5_01_7436.d"	"neg_Exp2-K3_2-E,5_01_7440.d"	"neg_Exp1-P1_2-C,2_01_7422.d"	"neg_Exp1-P2_2-C,4_01_7424.d"	"neg_Exp1-P3_2-C,6_01_7426.d"	"neg_Exp1-P4_2-C,8_01_7428.d"	"neg_Exp1-P5_2-D,2_01_7430.d"	"neg_Exp2-P1_2-E,2_01_7433.d"	"neg_Exp2-P2_2-E,4_01_7435.d"	"neg_Exp2-P3_2-E,6_01_7437.d"	"neg_Exp2-P4_2-E,7_01_7439.d"	"neg_Exp2-P5_2-E,8_01_7441.d"
""	""	""	""	""	" 758.21895"	""	""	""	" 282.55315"	""	""	""	""	""	""	""	""	""	""	""	"2.850570e+02"	"6.630264e+02"	"6.069440e+02"	"2.667429e+02"	"2.228257e+02"	"3.291504e+02"	"3.661046e+02"	"4.192634e+02"	"2.771504e+02"	"2.401303e+02"	"4.087494e+03"	"1.737846e+03"	"8.230029e+02"	"9.158679e+02"	"1.049926e+03"	"4.273822e+02"	"    743.9269"	"6.814222e+02"	"8.375326e+02"	"6.643682e+02"
""	""	""	""	""	" 759.13380"	""	""	""	" 269.58437"	""	""	""	""	""	""	""	""	""	""	""	"4.075092e+03"	"4.186484e+03"	"2.643655e+03"	"3.207924e+03"	"2.112178e+03"	"2.662410e+03"	"3.148485e+03"	"2.804981e+03"	"2.206630e+03"	"2.764445e+03"	"2.517170e+03"	"3.339835e+03"	"2.278927e+03"	"2.354157e+03"	"2.300817e+03"	"3.609039e+03"	"   3041.0260"	"4.415495e+03"	"3.142237e+03"	"3.414280e+03"
""	""	""	""	""	" 759.17290"	""	""	""	" 147.18352"	""	""	""	""	""	""	""	""	""	""	""	"2.441697e+03"	"2.163832e+03"	"1.564140e+03"	"1.756572e+03"	"5.594847e+02"	"1.596199e+03"	"2.104971e+03"	"2.140416e+03"	"1.085960e+03"	"1.438588e+03"	"1.357808e+03"	"3.898509e+02"	"8.507719e+02"	"4.257944e+02"	"5.008775e+02"	"1.543234e+03"	"   1319.6595"	"9.056667e+02"	"9.491380e+02"	"8.596845e+02"
""	""	""	""	""	" 759.24712"	""	""	""	" 365.79902"	""	""	""	""	""	""	""	""	""	""	""	"1.294070e+04"	"7.781079e+03"	"1.079440e+04"	"8.720873e+03"	"3.708464e+03"	"5.554693e+03"	"5.283855e+03"	"6.817836e+03"	"3.852048e+03"	"3.807179e+03"	"7.448289e+04"	"3.626176e+04"	"4.708717e+04"	"1.918538e+04"	"5.491178e+04"	"1.305750e+04"	"  27210.1996"	"9.611561e+03"	"3.268200e+04"	"2.964307e+04"
""	""	""	""	""	" 759.24695"	""	""	""	" 394.52390"	""	""	""	""	""	""	""	""	""	""	""	"1.130091e+04"	"6.955809e+03"	"9.901771e+03"	"7.634936e+03"	"3.269249e+03"	"5.061116e+03"	"4.358743e+03"	"6.705983e+03"	"3.414771e+03"	"3.391094e+03"	"3.841661e+04"	"1.906075e+04"	"4.703919e+04"	"1.703962e+04"	"3.805182e+04"	"9.072664e+03"	"  12871.4903"	"8.383877e+03"	"2.092557e+04"	"1.201280e+04"
""	""	""	""	""	" 759.26886"	""	""	""	" 194.94543"	""	""	""	""	""	""	""	""	""	""	""	"1.835212e+02"	"4.702702e+01"	"8.501063e+01"	"4.305614e+02"	"1.934445e+01"	"5.900738e+01"	"8.909122e+01"	"3.267810e+01"	"4.203360e+01"	"2.234617e+01"	"4.820149e+03"	"2.788560e+03"	"3.637788e+03"	"3.854858e+03"	"2.770328e+03"	"1.337336e+03"	"   1325.6908"	"2.128887e+03"	"1.145552e+03"	"1.660377e+03"
""	""	""	""	""	" 760.13543"	""	""	""	" 269.51455"	""	""	""	""	""	""	""	""	""	""	""	"1.456142e+03"	"1.641284e+03"	"9.862862e+02"	"1.029642e+03"	"5.598625e+02"	"1.058863e+03"	"1.100250e+03"	"1.241883e+03"	"8.787570e+02"	"8.858541e+02"	"7.974327e+02"	"1.137561e+03"	"8.313196e+02"	"9.978432e+02"	"4.235873e+02"	"1.104256e+03"	"    791.4294"	"1.474954e+03"	"7.518442e+02"	"1.037944e+03"
""	""	""	""	""	" 760.25038"	""	""	""	" 365.67707"	""	""	""	""	""	""	""	""	""	""	""	"5.051666e+03"	"3.378380e+03"	"4.483182e+03"	"3.946124e+03"	"1.494844e+03"	"2.255193e+03"	"3.054318e+03"	"3.107634e+03"	"1.667014e+03"	"1.906893e+03"	"3.012319e+04"	"9.380391e+03"	"2.763381e+04"	"7.990681e+03"	"1.476540e+04"	"5.203913e+03"	"  10598.9948"	"6.563482e+03"	"1.362375e+04"	"1.193289e+04"
""	""	""	""	""	" 760.27257"	""	""	""	" 194.89559"	""	""	""	""	""	""	""	""	""	""	""	"1.034160e+02"	"1.333680e+01"	"8.002080e+00"	"4.837200e+01"	"9.002340e+00"	"1.266996e+01"	"5.070720e+01"	"2.601144e+01"	"8.673600e+00"	"7.003080e+01"	"1.987589e+03"	"1.133524e+03"	"1.545751e+03"	"1.438887e+03"	"9.308683e+02"	"3.489456e+02"	"    344.7121"	"8.932440e+02"	"6.453333e+02"	"2.834143e+02"
""	""	""	""	""	" 765.22280"	""	""	""	" 183.65202"	""	""	""	""	""	""	""	""	""	""	""	"3.441425e+02"	"1.834564e+02"	"1.534363e+02"	"1.290866e+02"	"4.703760e+01"	"1.313709e+02"	"1.991592e+02"	"1.764517e+02"	"4.869934e+01"	"1.300371e+02"	"2.667104e+03"	"1.990548e+03"	"2.200484e+03"	"2.481459e+03"	"1.941720e+03"	"5.557778e+02"	"    991.4592"	"1.354262e+03"	"9.630275e+02"	"5.671313e+02"
""	""	""	""	""	" 766.15898"	""	""	""	" 281.22734"	""	""	""	""	""	""	""	""	""	""	""	"2.700943e+03"	"1.538272e+03"	"1.779199e+03"	"1.693774e+03"	"1.012362e+03"	"1.617378e+03"	"1.693750e+03"	"1.826114e+03"	"1.279580e+03"	"1.620169e+03"	"4.267126e+02"	"4.849298e+02"	"7.203032e+02"	"6.009196e+02"	"3.885336e+02"	"1.001832e+03"	"    865.5337"	"6.988920e+02"	"5.253066e+02"	"4.779165e+02"
""	""	""	""	""	" 766.16057"	""	""	""	" 305.03023"	""	""	""	""	""	""	""	""	""	""	""	"1.138204e+03"	"1.184669e+03"	"6.738014e+02"	"7.157377e+02"	"6.182719e+02"	"8.373906e+02"	"9.021175e+02"	"8.392657e+02"	"4.832415e+02"	"6.904337e+02"	"6.515613e+02"	"4.835025e+02"	"3.460936e+02"	"2.831946e+02"	"5.709178e+02"	"6.599569e+02"	"    599.3175"	"6.128232e+02"	"6.281454e+02"	"3.171034e+02"
""	""	""	""	""	" 766.22380"	""	""	""	" 183.22882"	""	""	""	""	""	""	""	""	""	""	""	"4.185887e+02"	"3.018508e+02"	"2.431023e+02"	"1.961197e+02"	"7.105007e+01"	"1.400192e+02"	"2.081270e+02"	"2.551557e+02"	"1.637666e+02"	"1.386988e+02"	"1.293368e+03"	"1.091446e+03"	"1.010594e+03"	"1.400760e+03"	"1.034641e+03"	"3.254635e+02"	"    713.1018"	"9.672568e+02"	"4.369112e+02"	"3.164282e+02"
""	""	""	""	""	" 768.65098"	""	""	""	"  25.86404"	""	""	""	""	""	""	""	""	""	""	""	"2.002993e+03"	"2.689334e+03"	"2.495459e+03"	"2.554813e+03"	"9.464746e+02"	"1.749709e+03"	"1.863932e+03"	"1.689719e+03"	"1.961769e+03"	"1.955211e+03"	"3.005123e+02"	"1.726783e+02"	"1.597618e+02"	"1.770715e+02"	"1.664325e+02"	"4.990998e+02"	"    339.7346"	"3.754084e+02"	"2.344730e+02"	"9.772488e+01"
""	""	""	""	""	" 769.21687"	""	""	""	" 267.95792"	""	""	""	""	""	""	""	""	""	""	""	"3.491194e+03"	"3.027254e+03"	"1.860715e+03"	"2.132186e+03"	"9.266356e+02"	"1.847652e+03"	"2.227224e+03"	"2.134082e+03"	"1.666444e+03"	"1.654231e+03"	"4.612107e+03"	"2.957298e+03"	"2.520882e+03"	"1.648769e+03"	"2.110478e+03"	"2.428761e+03"	"   2910.2836"	"4.020667e+03"	"3.244992e+03"	"4.048575e+03"
""	""	""	""	""	" 770.21914"	""	""	""	" 268.04174"	""	""	""	""	""	""	""	""	""	""	""	"1.315268e+03"	"1.242822e+03"	"6.100253e+02"	"7.104083e+02"	"4.351523e+02"	"4.205435e+02"	"8.304882e+02"	"7.133634e+02"	"5.898154e+02"	"5.238285e+02"	"1.994950e+03"	"1.405443e+03"	"1.030539e+03"	"6.470381e+02"	"8.763369e+02"	"1.154841e+03"	"   1271.9079"	"1.174620e+03"	"1.209760e+03"	"1.451566e+03"
""	""	""	""	""	" 770.64946"	""	""	""	"  25.60237"	""	""	""	""	""	""	""	""	""	""	""	"1.264733e+03"	"1.460086e+03"	"1.222464e+03"	"1.589465e+03"	"7.588391e+02"	"1.228618e+03"	"8.742497e+02"	"1.033113e+03"	"1.079395e+03"	"9.019771e+02"	"3.758043e+02"	"2.730978e+02"	"2.411198e+02"	"2.671699e+02"	"3.011497e+02"	"5.575330e+02"	"    395.4232"	"4.931120e+02"	"3.461268e+02"	"2.550934e+02"
""	""	""	""	""	" 771.19855"	""	""	""	" 238.09516"	""	""	""	""	""	""	""	""	""	""	""	"7.446692e+03"	"6.794877e+03"	"4.384738e+03"	"5.645616e+03"	"1.831837e+03"	"4.040551e+03"	"5.029729e+03"	"7.410872e+03"	"8.795846e+02"	"9.832001e+02"	"2.814250e+03"	"1.442412e+03"	"3.231132e+03"	"3.959917e+03"	"3.390870e+03"	"7.096816e+03"	"   2992.7137"	"6.433465e+03"	"3.083827e+03"	"3.782763e+03"
""	""	""	""	""	" 771.24975"	""	""	""	" 429.05705"	""	""	""	""	""	""	""	""	""	""	""	"7.151993e+03"	"4.269886e+03"	"6.539943e+03"	"5.848200e+03"	"2.195481e+03"	"3.725305e+03"	"4.065630e+03"	"4.118613e+03"	"7.227416e+02"	"4.331515e+02"	"2.269239e+04"	"1.244035e+04"	"1.858734e+04"	"1.194009e+04"	"1.861183e+04"	"7.533077e+03"	"  13631.5028"	"6.706954e+03"	"1.253016e+04"	"1.181680e+04"
""	""	""	""	""	" 771.23314"	""	""	""	" 196.17391"	""	""	""	""	""	""	""	""	""	""	""	"4.035350e+02"	"1.753739e+02"	"1.497116e+02"	"3.426072e+02"	"2.066873e+01"	"1.267300e+02"	"1.894489e+02"	"1.557134e+02"	"5.936300e+01"	"1.447824e+02"	"2.710558e+03"	"1.720749e+03"	"2.088440e+03"	"2.253282e+03"	"1.792692e+03"	"8.118911e+02"	"    934.8790"	"1.026333e+03"	"7.850628e+02"	"5.248876e+02"
""	""	""	""	""	" 772.10901"	""	""	""	" 428.50006"	""	""	""	""	""	""	""	""	""	""	""	"4.660154e+03"	"3.098991e+03"	"2.745549e+03"	"2.971759e+03"	"1.168988e+03"	"2.999733e+03"	"2.118937e+03"	"2.163285e+03"	"1.032183e+03"	"1.533785e+03"	"2.959857e+03"	"1.948416e+03"	"2.108180e+03"	"2.398254e+03"	"2.488498e+03"	"1.898730e+03"	"   3009.1929"	"1.719010e+03"	"1.983694e+03"	"1.792159e+03"
""	""	""	""	""	" 772.10494"	""	""	""	" 391.57736"	""	""	""	""	""	""	""	""	""	""	""	"3.808197e+03"	"2.250510e+03"	"2.333527e+03"	"3.106702e+03"	"1.130884e+03"	"2.450430e+03"	"1.559182e+03"	"1.641943e+03"	"8.615505e+02"	"5.580570e+02"	"1.092121e+03"	"5.292872e+02"	"7.917955e+02"	"8.285611e+02"	"1.025246e+03"	"1.125106e+03"	"   1266.9545"	"7.690254e+02"	"9.720638e+02"	"1.062934e+03"
""	""	""	""	""	" 772.25072"	""	""	""	" 429.07487"	""	""	""	""	""	""	""	""	""	""	""	"4.064397e+03"	"1.904190e+03"	"3.208895e+03"	"1.562782e+03"	"1.082631e+03"	"1.615807e+03"	"2.005428e+03"	"1.792961e+03"	"3.818575e+02"	"2.843902e+02"	"9.849665e+03"	"5.146266e+03"	"9.583460e+03"	"5.050974e+03"	"7.672826e+03"	"3.373150e+03"	"   6134.0440"	"3.223311e+03"	"5.071901e+03"	"4.686581e+03"
""	""	""	""	""	" 772.23694"	""	""	""	" 196.13849"	""	""	""	""	""	""	""	""	""	""	""	"1.897330e+02"	"5.267325e+01"	"5.334600e+01"	"1.124106e+02"	"5.067870e+01"	"8.770721e+01"	"1.027373e+02"	"1.480518e+02"	"7.134225e+01"	"1.193885e+02"	"1.096595e+03"	"5.327396e+02"	"9.532859e+02"	"7.257247e+02"	"7.810459e+02"	"2.659227e+02"	"    438.3066"	"4.017977e+02"	"3.960233e+02"	"3.220644e+02"
""	""	""	""	""	" 773.11001"	""	""	""	" 428.55216"	""	""	""	""	""	""	""	""	""	""	""	"1.501732e+03"	"1.150127e+03"	"1.094801e+03"	"9.015586e+02"	"5.824323e+02"	"1.093305e+03"	"7.051670e+02"	"8.479633e+02"	"3.350670e+02"	"5.323777e+02"	"1.280504e+03"	"5.609806e+02"	"7.841525e+02"	"8.959031e+02"	"6.914198e+02"	"6.143254e+02"	"    541.5576"	"5.848713e+02"	"7.095018e+02"	"6.760045e+02"
""	""	""	""	""	" 773.24969"	""	""	""	" 310.17338"	""	""	""	""	""	""	""	""	""	""	""	"3.291143e+03"	"1.828466e+03"	"1.724602e+03"	"1.776955e+03"	"1.273894e+03"	"2.108036e+03"	"2.982256e+03"	"3.719062e+03"	"2.048050e+03"	"2.261328e+03"	"2.381421e+03"	"1.311153e+03"	"1.984325e+03"	"2.688204e+03"	"3.592364e+03"	"1.547318e+03"	"   1725.8639"	"1.700105e+03"	"2.189144e+03"	"2.034017e+03"
""	""	""	""	""	" 773.25072"	""	""	""	" 205.88554"	""	""	""	""	""	""	""	""	""	""	""	"5.362908e+03"	"3.037195e+03"	"3.140942e+03"	"3.887207e+03"	"1.143259e+03"	"2.635811e+03"	"2.569750e+03"	"2.594877e+03"	"1.514615e+03"	"3.946864e+02"	"2.322162e+04"	"1.860756e+04"	"1.787327e+04"	"1.400893e+04"	"1.722626e+04"	"7.687789e+03"	"  14409.9304"	"1.401810e+04"	"1.291583e+04"	"8.271762e+03"
""	""	""	""	""	" 774.25257"	""	""	""	" 206.12608"	""	""	""	""	""	""	""	""	""	""	""	"2.364637e+03"	"1.221446e+03"	"1.138846e+03"	"1.620379e+03"	"5.036110e+02"	"8.183146e+02"	"1.081863e+03"	"1.067456e+03"	"5.902523e+02"	"6.328979e+02"	"8.723647e+03"	"6.688140e+03"	"6.770340e+03"	"4.919704e+03"	"6.593591e+03"	"2.528414e+03"	"   5448.5459"	"5.150574e+03"	"4.522520e+03"	"3.310509e+03"
""	""	""	""	""	" 775.10143"	""	""	""	" 286.48419"	""	""	""	""	""	""	""	""	""	""	""	"1.338448e+03"	"1.579594e+03"	"1.226665e+03"	"9.147183e+02"	"7.413574e+02"	"1.226191e+03"	"1.371156e+03"	"1.145977e+03"	"1.116939e+03"	"1.257340e+03"	"1.133400e+03"	"1.450546e+03"	"1.037947e+03"	"9.027458e+02"	"1.277031e+03"	"1.188515e+03"	"   1316.3856"	"1.469152e+03"	"1.086751e+03"	"1.386777e+03"
""	""	""	""	""	" 775.18377"	""	""	""	" 231.43289"	""	""	""	""	""	""	""	""	""	""	""	"3.846593e+03"	"3.116558e+03"	"2.221442e+03"	"2.679363e+03"	"1.761995e+03"	"1.982870e+03"	"2.895113e+03"	"2.224566e+03"	"2.123448e+03"	"2.093752e+03"	"4.038499e+03"	"3.104994e+03"	"3.079740e+03"	"2.480992e+03"	"3.244566e+03"	"3.261351e+03"	"   3490.8881"	"3.392668e+03"	"3.138606e+03"	"3.390158e+03"
""	""	""	""	""	" 775.18146"	""	""	""	" 262.05664"	""	""	""	""	""	""	""	""	""	""	""	"9.810982e+02"	"8.554275e+02"	"5.838000e+02"	"5.934876e+02"	"3.106437e+02"	"6.504512e+02"	"5.428759e+02"	"6.247626e+02"	"6.395309e+02"	"4.322970e+02"	"1.300051e+03"	"1.004442e+03"	"1.068160e+03"	"5.660162e+02"	"9.249688e+02"	"9.114251e+02"	"    926.5740"	"8.547740e+02"	"7.111743e+02"	"8.638945e+02"
""	""	""	""	""	" 775.24394"	""	""	""	" 314.71249"	""	""	""	""	""	""	""	""	""	""	""	"3.171553e+04"	"2.160003e+04"	"2.592944e+04"	"2.189156e+04"	"1.096812e+04"	"1.557474e+04"	"1.897560e+04"	"1.884980e+04"	"8.424062e+03"	"8.445763e+03"	"6.794623e+04"	"4.476384e+04"	"5.863815e+04"	"3.868331e+04"	"5.195294e+04"	"1.786225e+04"	"  25751.4714"	"1.970523e+04"	"3.599797e+04"	"3.787436e+04"
""	""	""	""	""	" 775.24506"	""	""	""	" 339.00074"	""	""	""	""	""	""	""	""	""	""	""	"5.571665e+03"	"4.943446e+03"	"5.846505e+03"	"4.737991e+03"	"3.220943e+03"	"3.617687e+03"	"4.509069e+03"	"4.575437e+03"	"2.277089e+03"	"2.281064e+03"	"1.040457e+04"	"8.171976e+03"	"9.297974e+03"	"6.722883e+03"	"8.716392e+03"	"3.154842e+03"	"   4468.2330"	"3.594647e+03"	"6.773895e+03"	"8.086041e+03"
""	""	""	""	""	" 775.31876"	""	""	""	" 256.88836"	""	""	""	""	""	""	""	""	""	""	""	"1.482296e+03"	"2.967705e+02"	"1.640820e+02"	"1.364628e+02"	"1.057195e+02"	"9.873080e+01"	"1.424472e+02"	"1.370274e+02"	"8.868440e+01"	"9.103185e+01"	"2.512937e+03"	"5.479687e+02"	"1.250234e+03"	"3.482784e+02"	"6.147158e+02"	"3.908620e+02"	"    297.9048"	"3.134229e+02"	"3.795163e+02"	"4.320628e+02"
""	""	""	""	""	" 776.18760"	""	""	""	" 231.22050"	""	""	""	""	""	""	""	""	""	""	""	"1.270356e+03"	"1.101001e+03"	"3.820248e+02"	"4.072035e+02"	"3.035760e+02"	"8.132686e+02"	"1.048629e+03"	"1.285959e+03"	"6.962436e+02"	"8.159362e+02"	"6.611952e+02"	"1.186310e+03"	"1.289395e+03"	"9.437848e+02"	"1.323311e+03"	"1.278504e+03"	"    870.3697"	"4.442889e+02"	"1.283642e+03"	"1.385011e+03"
""	""	""	""	""	" 776.24727"	""	""	""	" 314.69513"	""	""	""	""	""	""	""	""	""	""	""	"1.351124e+04"	"8.610007e+03"	"1.063055e+04"	"9.186260e+03"	"4.737133e+03"	"6.824340e+03"	"8.370315e+03"	"7.801652e+03"	"3.494172e+03"	"3.543401e+03"	"2.812939e+04"	"1.859188e+04"	"2.503850e+04"	"1.653455e+04"	"2.267469e+04"	"7.501046e+03"	"   9928.7476"	"8.240996e+03"	"1.498115e+04"	"1.563239e+04"
""	""	""	""	""	" 776.55054"	""	""	""	"1017.04390"	""	""	""	""	""	""	""	""	""	""	""	"5.054741e+04"	"3.559577e+04"	"2.227612e+04"	"4.288636e+04"	"1.214200e+04"	"3.471301e+04"	"3.362826e+04"	"3.412412e+04"	"2.509534e+04"	"2.434973e+04"	"3.909738e+04"	"1.188457e+04"	"1.327477e+04"	"2.312022e+04"	"1.481536e+04"	"1.909932e+04"	"  24209.9151"	"2.193809e+04"	"1.959753e+04"	"1.957807e+04"
""	""	""	""	""	" 777.14601"	""	""	""	" 160.14112"	""	""	""	""	""	""	""	""	""	""	""	"5.769303e+02"	"3.928798e+02"	"4.149629e+02"	"3.971815e+02"	"1.047414e+02"	"2.450280e+02"	"4.371249e+02"	"5.502986e+02"	"2.054272e+02"	"2.274567e+02"	"8.413511e+03"	"4.074665e+03"	"5.446589e+03"	"2.305850e+03"	"2.671063e+03"	"9.698606e+02"	"   1193.9054"	"8.939795e+02"	"8.048863e+02"	"6.070307e+02"
""	""	""	""	""	" 777.24810"	""	""	""	" 314.90621"	""	""	""	""	""	""	""	""	""	""	""	"3.827725e+03"	"2.404150e+03"	"2.667733e+03"	"2.208638e+03"	"1.490637e+03"	"1.798412e+03"	"2.597443e+03"	"2.339254e+03"	"1.171834e+03"	"1.223599e+03"	"8.826576e+03"	"5.341683e+03"	"7.893278e+03"	"5.100366e+03"	"6.747165e+03"	"2.214461e+03"	"   2818.6057"	"2.337818e+03"	"4.493196e+03"	"4.561392e+03"
""	""	""	""	""	" 777.27495"	""	""	""	" 201.14546"	""	""	""	""	""	""	""	""	""	""	""	"1.998418e+03"	"1.952735e+03"	"5.501925e+02"	"1.482090e+03"	"6.143070e+02"	"6.873023e+02"	"1.113472e+03"	"1.192551e+03"	"5.092240e+02"	"5.313237e+02"	"5.309320e+02"	"1.731384e+02"	"2.999554e+02"	"2.311155e+02"	"4.072035e+02"	"3.751875e+02"	"    268.0536"	"1.277497e+02"	"1.994629e+02"	"1.797565e+02"
""	""	""	""	""	" 777.55214"	""	""	""	"1017.22921"	""	""	""	""	""	""	""	""	""	""	""	"2.276620e+04"	"1.609407e+04"	"9.772223e+03"	"1.943322e+04"	"5.661383e+03"	"1.606629e+04"	"1.557517e+04"	"1.527821e+04"	"1.132277e+04"	"1.060114e+04"	"1.250360e+04"	"5.397542e+03"	"5.256424e+03"	"1.060675e+04"	"6.912730e+03"	"9.341001e+03"	"  10706.2248"	"9.689495e+03"	"9.443339e+03"	"1.021210e+04"
""	""	""	""	""	" 778.18339"	""	""	""	" 197.80052"	""	""	""	""	""	""	""	""	""	""	""	"1.028402e+03"	"1.977278e+02"	"4.632189e+02"	"9.237384e+02"	"1.196939e+02"	"1.293733e+02"	"2.331101e+02"	"2.917807e+02"	"1.533682e+02"	"1.617431e+02"	"1.162149e+04"	"4.472447e+03"	"7.383796e+03"	"8.860740e+03"	"6.015105e+03"	"1.842871e+03"	"   2673.3681"	"3.919382e+03"	"2.495105e+03"	"1.496546e+03"
""	""	""	""	""	" 778.25407"	""	""	""	" 307.50112"	""	""	""	""	""	""	""	""	""	""	""	"5.185516e+03"	"1.917468e+03"	"1.506861e+03"	"1.151818e+03"	"5.141469e+02"	"7.406591e+02"	"1.102648e+03"	"1.314087e+03"	"6.149279e+02"	"6.833159e+02"	"5.403207e+03"	"2.110908e+03"	"3.296013e+03"	"1.338162e+03"	"2.519428e+03"	"1.553321e+03"	"   2168.6204"	"2.209106e+03"	"1.941054e+03"	"2.067700e+03"
""	""	""	""	""	" 778.55383"	""	""	""	"1017.71767"	""	""	""	""	""	""	""	""	""	""	""	"4.909456e+03"	"4.475643e+03"	"2.959704e+03"	"5.525417e+03"	"2.001600e+03"	"4.767049e+03"	"3.914981e+03"	"4.176526e+03"	"3.245032e+03"	"3.171168e+03"	"4.118953e+03"	"1.509333e+03"	"2.688149e+03"	"2.794862e+03"	"2.223111e+03"	"1.927926e+03"	"   3452.6608"	"2.764057e+03"	"2.748864e+03"	"2.647423e+03"
""	""	""	""	""	" 779.15310"	""	""	""	" 167.49776"	""	""	""	""	""	""	""	""	""	""	""	"6.110337e+04"	"5.107654e+04"	"3.564514e+04"	"4.857795e+04"	"9.013820e+03"	"8.036640e+04"	"1.113803e+05"	"1.117783e+05"	"5.857280e+04"	"5.718997e+04"	"9.435477e+02"	"5.733178e+02"	"7.824976e+02"	"6.624839e+02"	"4.843080e+02"	"1.075376e+04"	"   8355.6147"	"3.997667e+03"	"4.605143e+03"	"1.024719e+03"
""	""	""	""	""	" 779.20130"	""	""	""	" 282.70044"	""	""	""	""	""	""	""	""	""	""	""	"1.417532e+03"	"1.198933e+03"	"1.339043e+03"	"8.218890e+02"	"1.988032e+02"	"2.528119e+02"	"8.137256e+02"	"6.716287e+02"	"1.227234e+02"	"1.834024e+02"	"5.399376e+03"	"4.513087e+03"	"8.519122e+02"	"1.917374e+03"	"1.641461e+03"	"1.034207e+03"	"   2558.1251"	"2.310180e+03"	"3.265741e+03"	"2.852319e+03"
""	""	""	""	""	" 779.18859"	""	""	""	" 197.80052"	""	""	""	""	""	""	""	""	""	""	""	"5.605799e+02"	"1.687149e+02"	"3.230549e+02"	"4.495773e+02"	"5.434257e+01"	"1.454104e+02"	"3.818411e+02"	"2.347488e+02"	"1.663616e+02"	"1.694253e+02"	"4.683112e+03"	"2.111812e+03"	"2.585292e+03"	"3.810199e+03"	"2.639933e+03"	"7.664749e+02"	"   1428.5946"	"2.020119e+03"	"1.088322e+03"	"5.173156e+02"
""	""	""	""	""	" 780.15649"	""	""	""	" 167.45278"	""	""	""	""	""	""	""	""	""	""	""	"2.021993e+04"	"1.726359e+04"	"1.164509e+04"	"1.612653e+04"	"3.262888e+03"	"2.562748e+04"	"3.700357e+04"	"3.753567e+04"	"1.894797e+04"	"1.848644e+04"	"6.004698e+02"	"3.498606e+02"	"2.322236e+02"	"3.794195e+02"	"4.162647e+02"	"3.706430e+03"	"   3088.5435"	"1.474094e+03"	"1.631571e+03"	"3.555323e+02"
""	""	""	""	""	" 781.11502"	""	""	""	" 286.49516"	""	""	""	""	""	""	""	""	""	""	""	"1.607224e+03"	"1.518694e+03"	"1.381235e+03"	"1.172586e+03"	"1.158635e+03"	"1.132250e+03"	"1.447079e+03"	"1.133295e+03"	"1.213800e+03"	"1.342272e+03"	"1.039645e+03"	"1.019357e+03"	"1.166742e+03"	"8.488945e+02"	"1.144170e+03"	"1.242660e+03"	"   1563.6355"	"1.452415e+03"	"1.543796e+03"	"1.450212e+03"
""	""	""	""	""	" 781.15884"	""	""	""	" 167.47749"	""	""	""	""	""	""	""	""	""	""	""	"5.828415e+03"	"5.130308e+03"	"3.675170e+03"	"4.962778e+03"	"8.970612e+02"	"7.749533e+03"	"1.093195e+04"	"1.119366e+04"	"5.372408e+03"	"6.092045e+03"	"2.910280e+03"	"3.313124e+03"	"1.893180e+03"	"3.028045e+03"	"2.793560e+03"	"1.995732e+03"	"   1287.1170"	"2.777555e+03"	"1.396782e+03"	"1.237026e+03"
""	""	""	""	""	" 781.18152"	""	""	""	" 147.06420"	""	""	""	""	""	""	""	""	""	""	""	"3.605461e+04"	"2.185126e+04"	"1.840220e+04"	"1.982939e+04"	"4.629529e+03"	"1.375062e+04"	"2.654325e+04"	"2.641939e+04"	"1.339470e+04"	"1.258948e+04"	"1.527630e+04"	"3.763863e+03"	"6.454646e+03"	"4.575071e+03"	"3.340896e+03"	"1.327183e+04"	"  12578.2860"	"1.064000e+04"	"1.023792e+04"	"1.011296e+04"
""	""	""	""	""	" 781.21609"	""	""	""	" 165.23729"	""	""	""	""	""	""	""	""	""	""	""	"3.554563e+03"	"7.141879e+03"	"2.656436e+03"	"2.989885e+03"	"2.299368e+03"	"9.720887e+03"	"1.338969e+04"	"1.327852e+04"	"6.253855e+03"	"6.728034e+03"	"9.308584e+03"	"8.802205e+03"	"9.124507e+03"	"8.958256e+03"	"5.284748e+03"	"3.983658e+03"	"   7490.6278"	"4.485359e+03"	"3.772302e+03"	"2.863850e+03"
