"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1_K-1-24_1-E,1_01_55180"	"pos-Exp1_K-25-48_1-E,3_01_55183"	"pos-Exp1_K-49-72_1-E,5_01_55186"	"pos-Exp1_K-73-96_1-E,7_01_55189"	"pos-Exp1_K-97-120_1-F,1_01_55192"	"pos_Exp2_K01_1-C,1_01_365"	"pos_Exp2_K02_1-C,5_01_370"	"pos_Exp2_K03_1-D,1_01_375"	"pos_Exp2_K04_1-D,5_01_381"	"pos-Exp1_P-1-24_1-E,2_01_55181"	"pos-Exp1_P-25-48_1-E,4_01_55184"	"pos-Exp1_P-49-72_1-E,6_01_55187"	"pos-Exp1_P-73-96_1-E,8_01_55190"	"pos-Exp1_P-97-120_1-F,2_01_55193"	"pos_Exp2_P1_1-C,2_01_366"	"pos_Exp2_P2_1-C,6_01_371"	"pos_Exp2_P3_1-D,2_01_376"	"pos_Exp2_P4_1-D,6_01_382"	"pos_Exp2_P5_1-E,1_01_387"
""	""	""	""	""	" 809.9362"	""	""	""	" 186.32550"	""	""	""	""	""	""	""	""	""	""	""	"4.700568e+02"	"3.274489e+02"	"2.209221e+02"	"4.449175e+02"	"3.375658e+02"	"1.261332e+02"	"5.606400e+01"	"2.803200e+01"	"2.602971e+01"	"2.129115e+04"	"2.051988e+04"	"2.188611e+04"	"1.792207e+04"	"1.688092e+04"	"3.681263e+02"	"7.620566e+02"	"1.017654e+02"	"1.956955e+03"	"8.909790e+02"
""	""	""	""	""	" 811.3047"	""	""	""	" 525.31230"	""	""	""	""	""	""	""	""	""	""	""	"6.404357e+03"	"3.194947e+04"	"2.602399e+04"	"7.103604e+03"	"3.427413e+04"	"1.478302e+03"	"1.470836e+03"	"8.764723e+02"	"1.049317e+03"	"6.514464e+03"	"1.368041e+04"	"1.542491e+04"	"3.902720e+03"	"1.287824e+04"	"1.628114e+02"	"1.128051e+02"	"4.088862e+02"	"2.503286e+01"	"2.069383e+02"
""	""	""	""	""	" 812.3098"	""	""	""	" 525.32568"	""	""	""	""	""	""	""	""	""	""	""	"3.005343e+03"	"1.652636e+04"	"1.306479e+04"	"3.381925e+03"	"1.685946e+04"	"8.047090e+02"	"4.667997e+02"	"2.539348e+02"	"4.270560e+02"	"1.576178e+03"	"5.844984e+03"	"8.446901e+03"	"1.819868e+03"	"6.535847e+03"	"6.706566e+01"	"1.381725e+02"	"2.627085e+02"	"2.503421e+01"	"1.181581e+02"
""	""	""	""	""	" 812.4084"	""	""	""	" 204.90618"	""	""	""	""	""	""	""	""	""	""	""	"6.293759e+03"	"1.038238e+04"	"8.004631e+03"	"1.075409e+04"	"1.189169e+04"	"1.598830e+03"	"1.049506e+03"	"1.259302e+03"	"1.254120e+03"	"1.425244e+04"	"1.034987e+04"	"1.229100e+04"	"1.301904e+04"	"1.128660e+04"	"9.379555e+02"	"1.259126e+03"	"6.357366e+02"	"1.349897e+03"	"1.103946e+03"
""	""	""	""	""	" 812.4626"	""	""	""	" 297.75087"	""	""	""	""	""	""	""	""	""	""	""	"6.239310e+01"	"2.056920e+01"	"1.059185e+02"	"9.716544e+01"	"7.995906e+01"	"1.534560e+01"	"8.009280e+00"	"2.570106e+01"	"1.734720e+01"	"4.660742e+03"	"2.915027e+03"	"4.333721e+03"	"4.623686e+03"	"3.772063e+03"	"1.601153e+03"	"1.664526e+03"	"4.202290e+02"	"9.704424e+02"	"7.549910e+02"
""	""	""	""	""	" 813.2537"	""	""	""	" 366.20611"	""	""	""	""	""	""	""	""	""	""	""	"2.293276e+03"	"1.998869e+03"	"3.001945e+03"	"3.014014e+03"	"4.267224e+03"	"6.429397e+02"	"1.143160e+03"	"1.231093e+03"	"5.459267e+02"	"3.877678e+03"	"4.631427e+03"	"5.627172e+03"	"3.235466e+03"	"8.005953e+03"	"3.735852e+03"	"3.567230e+03"	"2.663339e+03"	"2.164406e+03"	"3.553981e+03"
""	""	""	""	""	" 814.4933"	""	""	""	" 212.99683"	""	""	""	""	""	""	""	""	""	""	""	"1.477155e+02"	"4.758045e+01"	"1.059436e+02"	"7.653305e+01"	"5.803280e+01"	"1.835075e+01"	"1.868720e+01"	"0.000000e+00"	"6.671000e+00"	"1.846159e+04"	"1.987870e+04"	"2.108973e+04"	"2.301236e+04"	"1.275937e+04"	"6.665587e+02"	"2.214858e+03"	"1.024613e+02"	"4.657048e+03"	"2.617428e+03"
""	""	""	""	""	" 814.4879"	""	""	""	" 351.16769"	""	""	""	""	""	""	""	""	""	""	""	"6.238200e+01"	"4.585920e+01"	"4.383600e+01"	"4.956840e+01"	"2.630160e+01"	"0.000000e+00"	"8.013600e+00"	"8.009280e+00"	"7.344480e+00"	"7.213720e+03"	"7.495956e+03"	"7.787971e+03"	"6.838753e+03"	"6.057798e+03"	"9.439969e+02"	"1.055114e+03"	"2.636388e+01"	"1.904044e+03"	"4.412836e+02"
""	""	""	""	""	" 815.4945"	""	""	""	" 213.22011"	""	""	""	""	""	""	""	""	""	""	""	"6.946320e+01"	"6.446887e+01"	"6.375600e+01"	"7.959493e+01"	"9.687207e+01"	"2.268480e+01"	"1.368252e+01"	"3.135840e+01"	"2.802240e+01"	"8.132545e+03"	"8.218789e+03"	"1.066856e+04"	"1.054423e+04"	"5.068781e+03"	"1.756314e+02"	"7.282359e+02"	"7.947613e+01"	"1.973641e+03"	"1.010990e+03"
""	""	""	""	""	" 816.5085"	""	""	""	" 256.93733"	""	""	""	""	""	""	""	""	""	""	""	"0.000000e+00"	"6.002160e+01"	"9.036960e+01"	"1.572750e+02"	"3.135960e+01"	"0.000000e+00"	"8.676720e+00"	"1.869840e+01"	"1.502010e+01"	"1.241628e+04"	"1.918236e+04"	"2.088683e+04"	"1.893374e+04"	"2.591527e+04"	"3.871152e+02"	"1.409669e+03"	"1.127568e+02"	"3.425031e+03"	"1.438667e+03"
""	""	""	""	""	" 817.2920"	""	""	""	"  27.35653"	""	""	""	""	""	""	""	""	""	""	""	"3.998597e+05"	"3.370516e+05"	"2.865115e+05"	"2.700650e+05"	"2.843190e+05"	"1.600942e+04"	"1.747468e+04"	"1.970623e+04"	"1.594501e+04"	"9.177947e+02"	"4.496312e+02"	"5.062881e+02"	"5.271608e+02"	"5.579069e+02"	"4.421850e+02"	"4.385475e+02"	"3.380330e+03"	"9.110024e+01"	"1.223861e+03"
""	""	""	""	""	" 817.7933"	""	""	""	"  27.70539"	""	""	""	""	""	""	""	""	""	""	""	"2.759272e+05"	"2.319746e+05"	"2.032994e+05"	"1.900431e+05"	"2.029439e+05"	"1.337262e+04"	"1.235151e+04"	"1.412136e+04"	"1.113282e+04"	"8.361679e+02"	"4.260019e+02"	"6.543630e+02"	"3.834817e+02"	"6.229940e+02"	"4.251650e+02"	"1.989150e+02"	"2.409030e+03"	"8.609032e+01"	"8.710875e+02"
""	""	""	""	""	" 818.2936"	""	""	""	"  27.35664"	""	""	""	""	""	""	""	""	""	""	""	"1.558024e+05"	"1.303221e+05"	"1.135159e+05"	"1.037157e+05"	"1.112592e+05"	"5.904805e+03"	"6.908973e+03"	"7.820788e+03"	"6.138421e+03"	"7.703219e+02"	"6.209549e+02"	"4.580428e+02"	"7.174236e+02"	"4.671497e+02"	"3.117054e+02"	"3.480822e+02"	"1.449321e+03"	"1.374903e+02"	"4.866512e+02"
""	""	""	""	""	" 818.7948"	""	""	""	"  27.64168"	""	""	""	""	""	""	""	""	""	""	""	"5.981732e+04"	"5.237136e+04"	"4.512578e+04"	"4.247775e+04"	"4.443944e+04"	"3.015494e+03"	"2.711732e+03"	"3.048279e+03"	"2.193650e+03"	"5.048713e+02"	"4.071304e+02"	"3.939754e+02"	"3.099377e+02"	"7.545573e+02"	"1.555163e+02"	"2.062532e+02"	"8.469281e+02"	"1.081190e+02"	"2.716882e+02"
""	""	""	""	""	" 821.1633"	""	""	""	"  22.89422"	""	""	""	""	""	""	""	""	""	""	""	"1.613021e+03"	"3.091580e+03"	"2.923593e+03"	"1.806102e+03"	"2.019667e+03"	"9.408958e+02"	"1.385799e+03"	"1.409574e+03"	"1.293297e+03"	"1.948694e+02"	"2.700459e+02"	"3.285163e+02"	"3.032815e+02"	"6.374365e+01"	"2.506838e+02"	"2.219770e+02"	"1.320260e+03"	"1.968641e+01"	"3.855390e+02"
""	""	""	""	""	" 821.4075"	""	""	""	" 214.23307"	""	""	""	""	""	""	""	""	""	""	""	"1.341442e+03"	"1.479398e+03"	"1.196580e+03"	"2.330398e+03"	"1.768742e+03"	"1.888742e+02"	"1.341574e+02"	"1.318115e+02"	"7.976625e+01"	"3.737232e+04"	"4.026433e+04"	"3.882728e+04"	"3.321310e+04"	"2.630019e+04"	"1.442338e+03"	"3.022214e+03"	"2.573721e+02"	"6.632176e+03"	"2.917205e+03"
""	""	""	""	""	" 821.4024"	""	""	""	" 249.98633"	""	""	""	""	""	""	""	""	""	""	""	"1.522622e+03"	"1.891765e+03"	"1.292406e+03"	"1.203467e+03"	"1.137713e+03"	"2.099462e+02"	"1.968764e+02"	"2.069009e+02"	"1.932445e+02"	"4.933811e+04"	"5.428936e+04"	"5.366519e+04"	"5.211110e+04"	"5.318405e+04"	"5.693364e+03"	"7.633511e+03"	"8.580855e+02"	"8.926553e+03"	"5.002591e+03"
""	""	""	""	""	" 822.3379"	""	""	""	" 227.78263"	""	""	""	""	""	""	""	""	""	""	""	"1.926173e+02"	"3.068520e+01"	"1.493796e+02"	"8.332133e+01"	"1.635420e+02"	"4.939253e+01"	"7.107100e+01"	"5.174933e+01"	"3.907020e+01"	"3.445158e+03"	"6.316823e+03"	"7.464285e+03"	"6.361684e+03"	"1.037303e+04"	"1.851479e+03"	"1.670169e+03"	"2.645977e+02"	"1.641945e+03"	"1.324739e+03"
""	""	""	""	""	" 822.6611"	""	""	""	" 227.92860"	""	""	""	""	""	""	""	""	""	""	""	"3.710143e+02"	"7.085773e+02"	"4.763281e+02"	"8.059763e+02"	"5.997956e+02"	"1.451781e+02"	"3.704863e+01"	"7.742171e+01"	"5.039086e+01"	"8.169992e+03"	"8.531368e+03"	"1.080947e+04"	"1.175243e+04"	"1.739053e+04"	"1.669000e+03"	"1.725251e+03"	"3.963492e+02"	"1.744054e+03"	"1.132329e+03"
""	""	""	""	""	" 822.9940"	""	""	""	" 227.90582"	""	""	""	""	""	""	""	""	""	""	""	"2.206160e+02"	"3.764268e+02"	"3.096108e+02"	"1.892066e+02"	"2.870139e+02"	"6.608580e+01"	"1.602240e+01"	"2.937440e+01"	"1.101430e+01"	"5.870724e+03"	"6.260208e+03"	"6.280445e+03"	"6.746023e+03"	"1.092599e+04"	"1.065091e+03"	"1.223308e+03"	"2.799200e+02"	"9.518550e+02"	"9.320241e+02"
""	""	""	""	""	" 826.4039"	""	""	""	" 248.53432"	""	""	""	""	""	""	""	""	""	""	""	"1.158357e+03"	"1.216376e+03"	"7.650418e+02"	"1.659260e+03"	"1.220424e+03"	"1.438540e+02"	"1.204729e+02"	"1.455019e+02"	"8.444330e+01"	"4.536401e+04"	"4.726909e+04"	"4.493884e+04"	"4.129473e+04"	"4.597103e+04"	"5.274865e+03"	"7.853961e+03"	"1.029526e+03"	"1.012564e+04"	"5.105845e+03"
""	""	""	""	""	" 828.4404"	""	""	""	" 290.55320"	""	""	""	""	""	""	""	""	""	""	""	"6.977702e+02"	"9.597423e+02"	"5.148281e+02"	"1.283184e+03"	"8.506925e+02"	"9.944856e+01"	"6.775490e+01"	"9.145243e+01"	"7.975908e+01"	"3.089802e+04"	"2.883048e+04"	"3.394104e+04"	"3.851467e+04"	"2.529127e+04"	"9.246558e+03"	"9.722661e+03"	"1.851734e+03"	"1.006406e+04"	"9.382274e+03"
""	""	""	""	""	" 830.3973"	""	""	""	" 141.58448"	""	""	""	""	""	""	""	""	""	""	""	"4.496330e+02"	"2.580623e+02"	"1.177304e+02"	"1.655786e+02"	"1.730396e+02"	"2.870082e+01"	"1.468299e+01"	"3.570637e+01"	"1.635175e+01"	"8.328324e+03"	"6.972294e+03"	"6.426588e+03"	"6.773867e+03"	"4.470580e+03"	"8.203358e+02"	"1.020802e+03"	"2.533162e+02"	"1.436609e+03"	"9.875270e+02"
""	""	""	""	""	" 833.4673"	""	""	""	" 318.98178"	""	""	""	""	""	""	""	""	""	""	""	"1.637315e+03"	"1.390950e+03"	"1.109857e+03"	"1.681690e+03"	"2.141555e+03"	"9.267580e+02"	"5.695603e+02"	"7.308304e+02"	"6.438705e+02"	"0.000000e+00"	"2.429412e+03"	"2.319262e+03"	"1.097119e+03"	"5.987582e+02"	"1.471686e+03"	"1.360747e+03"	"6.377962e+02"	"1.674865e+03"	"5.544418e+02"
""	""	""	""	""	" 835.4611"	""	""	""	" 559.99929"	""	""	""	""	""	""	""	""	""	""	""	"1.629013e+03"	"5.682927e+03"	"3.612055e+03"	"4.117199e+03"	"5.380719e+03"	"1.489622e+03"	"2.003923e+03"	"1.483098e+03"	"1.172047e+03"	"5.372270e+03"	"4.398437e+03"	"3.965503e+03"	"4.036371e+03"	"4.350991e+03"	"1.124232e+03"	"9.728812e+02"	"1.121988e+03"	"4.882763e+02"	"7.383232e+02"
""	""	""	""	""	" 836.4633"	""	""	""	" 559.92052"	""	""	""	""	""	""	""	""	""	""	""	"1.330928e+03"	"3.456765e+03"	"1.860326e+03"	"2.587352e+03"	"3.093378e+03"	"6.726070e+02"	"8.645147e+02"	"7.942686e+02"	"5.561108e+02"	"5.723404e+03"	"4.653146e+03"	"4.495427e+03"	"4.513303e+03"	"4.283624e+03"	"7.339933e+02"	"4.911573e+02"	"5.413155e+02"	"5.142831e+02"	"4.849630e+02"
""	""	""	""	""	" 837.4406"	""	""	""	" 221.69708"	""	""	""	""	""	""	""	""	""	""	""	"4.902940e+03"	"9.974039e+03"	"6.672783e+03"	"1.013528e+04"	"1.041806e+04"	"1.126972e+03"	"1.009644e+03"	"1.203604e+03"	"1.013568e+03"	"1.292639e+04"	"1.311402e+04"	"1.202456e+04"	"1.069647e+04"	"9.774049e+03"	"1.168200e+03"	"1.092434e+03"	"4.337914e+02"	"1.670717e+03"	"9.764480e+02"
""	""	""	""	""	" 837.4711"	""	""	""	" 230.96927"	""	""	""	""	""	""	""	""	""	""	""	"7.555348e+01"	"1.372780e+02"	"1.150482e+02"	"0.000000e+00"	"1.703792e+02"	"1.435274e+01"	"2.169000e+01"	"5.172231e+01"	"3.236815e+01"	"1.887891e+04"	"1.895029e+04"	"1.712607e+04"	"1.331360e+04"	"1.028343e+04"	"1.163211e+03"	"1.365702e+03"	"1.261531e+02"	"3.124012e+03"	"8.359185e+02"
""	""	""	""	""	" 838.3903"	""	""	""	" 219.65752"	""	""	""	""	""	""	""	""	""	""	""	"2.471030e+03"	"4.468574e+03"	"2.999394e+03"	"4.529563e+03"	"5.411386e+03"	"3.257576e+02"	"3.864756e+02"	"5.293560e+02"	"4.969091e+02"	"3.075128e+04"	"2.922483e+04"	"3.079684e+04"	"2.834569e+04"	"2.897736e+04"	"4.301704e+03"	"4.341915e+03"	"1.126367e+03"	"5.521618e+03"	"3.436896e+03"
""	""	""	""	""	" 838.4426"	""	""	""	" 221.75156"	""	""	""	""	""	""	""	""	""	""	""	"2.739482e+03"	"3.962305e+03"	"2.588594e+03"	"4.604153e+03"	"4.640789e+03"	"5.391060e+02"	"3.130823e+02"	"7.313973e+02"	"3.920304e+02"	"1.979908e+04"	"1.200886e+04"	"1.284225e+04"	"1.135659e+04"	"2.082329e+04"	"3.372788e+03"	"3.672209e+03"	"8.539534e+02"	"2.718229e+03"	"2.713409e+03"
""	""	""	""	""	" 838.4690"	""	""	""	" 231.11387"	""	""	""	""	""	""	""	""	""	""	""	"2.024000e+01"	"8.704920e+01"	"6.513107e+01"	"0.000000e+00"	"3.475907e+01"	"0.000000e+00"	"2.737160e+01"	"2.469133e+01"	"4.337580e+01"	"7.914943e+03"	"8.884339e+03"	"8.961386e+03"	"7.456841e+03"	"4.712707e+03"	"6.002663e+02"	"7.293927e+02"	"1.128244e+02"	"8.623325e+02"	"4.360152e+02"
""	""	""	""	""	" 840.5185"	""	""	""	" 498.93956"	""	""	""	""	""	""	""	""	""	""	""	"5.305139e+02"	"1.801115e+02"	"2.003413e+02"	"8.267850e+02"	"2.249624e+02"	"4.571662e+01"	"2.570134e+01"	"1.501751e+01"	"7.341624e+00"	"1.186922e+05"	"8.989675e+04"	"1.276626e+05"	"1.091157e+05"	"8.088974e+04"	"1.151436e+04"	"7.351634e+03"	"1.060058e+03"	"1.739955e+04"	"5.414558e+03"
""	""	""	""	""	" 841.4892"	""	""	""	" 357.16709"	""	""	""	""	""	""	""	""	""	""	""	"7.890480e+01"	"1.171030e+02"	"2.328060e+01"	"0.000000e+00"	"5.873924e+01"	"1.134410e+01"	"0.000000e+00"	"0.000000e+00"	"7.673950e+00"	"8.846747e+03"	"1.036528e+04"	"8.534966e+03"	"8.340979e+03"	"7.491289e+03"	"1.147078e+03"	"7.542750e+02"	"1.230984e+02"	"9.654702e+02"	"5.276926e+02"
""	""	""	""	""	" 841.4946"	""	""	""	" 321.73225"	""	""	""	""	""	""	""	""	""	""	""	"1.399642e+02"	"1.838428e+02"	"2.020028e+02"	"1.345428e+02"	"1.649835e+02"	"1.535286e+01"	"2.302712e+01"	"2.035153e+01"	"7.007000e+00"	"9.969054e+04"	"1.153048e+05"	"1.172560e+05"	"9.284274e+04"	"1.015830e+05"	"4.865052e+03"	"6.493916e+03"	"9.703260e+02"	"1.059394e+04"	"4.464430e+03"
""	""	""	""	""	" 842.4954"	""	""	""	" 323.08788"	""	""	""	""	""	""	""	""	""	""	""	"3.578246e+02"	"9.680635e+02"	"6.756301e+02"	"1.047087e+03"	"5.911988e+03"	"1.511681e+02"	"2.559913e+02"	"1.207821e+02"	"1.001270e+02"	"4.626384e+04"	"7.965897e+03"	"5.723907e+04"	"4.108543e+04"	"4.813088e+04"	"2.801049e+03"	"3.734510e+03"	"6.635598e+02"	"5.742396e+03"	"2.699036e+03"
""	""	""	""	""	" 843.3887"	""	""	""	" 201.79334"	""	""	""	""	""	""	""	""	""	""	""	"4.021456e+04"	"6.337214e+04"	"5.004427e+04"	"6.196012e+04"	"6.744993e+04"	"5.827852e+03"	"4.433953e+03"	"5.893686e+03"	"4.782138e+03"	"1.964225e+04"	"1.677825e+04"	"1.739850e+04"	"1.774012e+04"	"1.556210e+04"	"1.044319e+03"	"1.414787e+03"	"5.902754e+02"	"2.043915e+03"	"1.360973e+03"
""	""	""	""	""	" 843.8900"	""	""	""	" 201.69294"	""	""	""	""	""	""	""	""	""	""	""	"3.350084e+04"	"5.747606e+04"	"4.520755e+04"	"5.744482e+04"	"6.126192e+04"	"6.214759e+03"	"3.950822e+03"	"4.925984e+03"	"4.237463e+03"	"1.073830e+04"	"9.373076e+03"	"1.054013e+04"	"9.241932e+03"	"1.037001e+04"	"4.539000e+02"	"4.725635e+02"	"2.696114e+02"	"6.207840e+02"	"5.336663e+02"
""	""	""	""	""	" 844.3924"	""	""	""	" 201.91566"	""	""	""	""	""	""	""	""	""	""	""	"1.814179e+04"	"2.877715e+04"	"2.569597e+04"	"2.836753e+04"	"3.161137e+04"	"3.100403e+03"	"2.103390e+03"	"2.646180e+03"	"2.025459e+03"	"1.562112e+04"	"1.373349e+04"	"1.379463e+04"	"1.370504e+04"	"1.261581e+04"	"1.378387e+03"	"1.703031e+03"	"4.594738e+02"	"2.082296e+03"	"1.352355e+03"
""	""	""	""	""	" 844.8920"	""	""	""	" 201.96807"	""	""	""	""	""	""	""	""	""	""	""	"6.550836e+03"	"1.061283e+04"	"8.046728e+03"	"1.180387e+04"	"1.312933e+04"	"1.011279e+03"	"1.083602e+03"	"8.981110e+02"	"5.635315e+02"	"5.453494e+03"	"5.275467e+03"	"4.810054e+03"	"4.508015e+03"	"4.847101e+03"	"2.502931e+02"	"2.449839e+02"	"1.314778e+02"	"6.998528e+02"	"3.751292e+02"
""	""	""	""	""	" 846.8855"	""	""	""	" 206.20004"	""	""	""	""	""	""	""	""	""	""	""	"9.050448e+02"	"1.006766e+03"	"7.537537e+02"	"1.336652e+03"	"1.284248e+03"	"7.841292e+01"	"9.042511e+01"	"1.201565e+02"	"1.037720e+02"	"1.557666e+04"	"1.561713e+04"	"1.566766e+04"	"1.585325e+04"	"1.889292e+04"	"2.930764e+03"	"3.109215e+03"	"4.780488e+02"	"3.086160e+03"	"1.968652e+03"
""	""	""	""	""	" 850.4239"	""	""	""	" 238.24728"	""	""	""	""	""	""	""	""	""	""	""	"1.002638e+03"	"1.368890e+03"	"7.880925e+02"	"1.690407e+03"	"1.111153e+03"	"1.268118e+02"	"1.087837e+02"	"1.027986e+02"	"1.094738e+02"	"3.744232e+04"	"4.030895e+04"	"3.747020e+04"	"3.796269e+04"	"4.040799e+04"	"3.444248e+03"	"4.223560e+03"	"6.348724e+02"	"6.277440e+03"	"2.413129e+03"
""	""	""	""	""	" 851.4437"	""	""	""	" 283.23293"	""	""	""	""	""	""	""	""	""	""	""	"7.087093e+02"	"8.841157e+02"	"4.429012e+02"	"1.297393e+03"	"5.768172e+02"	"5.272776e+01"	"6.541382e+01"	"1.144660e+02"	"5.605643e+01"	"3.938797e+04"	"4.016230e+04"	"3.803910e+04"	"3.574548e+04"	"2.881033e+04"	"4.845643e+03"	"5.147458e+03"	"7.421933e+02"	"7.145588e+03"	"3.920092e+03"
""	""	""	""	""	" 852.4455"	""	""	""	" 282.44048"	""	""	""	""	""	""	""	""	""	""	""	"5.055188e+02"	"5.277180e+02"	"3.561624e+02"	"8.193049e+02"	"5.115324e+02"	"3.137955e+01"	"4.872750e+01"	"9.577549e+01"	"4.738718e+01"	"1.946751e+04"	"1.500710e+04"	"1.452008e+04"	"2.016533e+04"	"1.199499e+04"	"2.378761e+03"	"2.216295e+03"	"3.220688e+02"	"3.084095e+03"	"1.618673e+03"
""	""	""	""	""	" 853.0214"	""	""	""	" 168.20266"	""	""	""	""	""	""	""	""	""	""	""	"1.534478e+02"	"2.029944e+02"	"1.132992e+02"	"2.560259e+02"	"1.891692e+02"	"2.403000e+01"	"2.569875e+01"	"0.000000e+00"	"1.968830e+01"	"2.395607e+04"	"2.249347e+04"	"2.326610e+04"	"2.463339e+04"	"2.898381e+04"	"2.671046e+03"	"3.727553e+03"	"8.617073e+02"	"3.324744e+03"	"2.802984e+03"
""	""	""	""	""	" 853.3558"	""	""	""	" 168.38750"	""	""	""	""	""	""	""	""	""	""	""	"7.220569e+02"	"6.858117e+02"	"7.714539e+02"	"1.207062e+03"	"9.164387e+02"	"4.738972e+01"	"6.774728e+01"	"6.341870e+01"	"8.209769e+01"	"3.055604e+04"	"2.424198e+04"	"3.221595e+04"	"3.301755e+04"	"3.725612e+04"	"3.933309e+03"	"4.793532e+03"	"1.205797e+03"	"4.546076e+03"	"3.258999e+03"
""	""	""	""	""	" 853.3753"	""	""	""	" 223.58764"	""	""	""	""	""	""	""	""	""	""	""	"1.035306e+03"	"1.960868e+03"	"1.060809e+03"	"1.989199e+03"	"2.005923e+03"	"1.501626e+02"	"1.675148e+02"	"1.628584e+02"	"1.114329e+02"	"6.447737e+03"	"1.342221e+04"	"7.506409e+03"	"1.067819e+04"	"6.399456e+03"	"2.765204e+03"	"2.537686e+03"	"4.978725e+02"	"3.297285e+03"	"1.849976e+03"
""	""	""	""	""	" 853.4089"	""	""	""	" 258.33386"	""	""	""	""	""	""	""	""	""	""	""	"1.788525e+04"	"3.412457e+04"	"2.434340e+04"	"3.686524e+04"	"3.380997e+04"	"1.912655e+03"	"1.643297e+03"	"1.762789e+03"	"1.570058e+03"	"1.336014e+04"	"1.360569e+04"	"1.188449e+04"	"1.056452e+04"	"9.328916e+03"	"9.201028e+02"	"1.258008e+03"	"2.820187e+02"	"2.076793e+03"	"8.179804e+02"
""	""	""	""	""	" 853.6892"	""	""	""	" 168.22124"	""	""	""	""	""	""	""	""	""	""	""	"1.831151e+02"	"1.169985e+02"	"1.406243e+02"	"1.916225e+02"	"2.643424e+02"	"7.042413e+01"	"8.677145e+00"	"1.301678e+01"	"2.303157e+01"	"1.932061e+04"	"1.857114e+04"	"2.076061e+04"	"1.969967e+04"	"2.626930e+04"	"2.060470e+03"	"3.302209e+03"	"6.604913e+02"	"3.368189e+03"	"2.354525e+03"
""	""	""	""	""	" 853.9111"	""	""	""	" 258.32974"	""	""	""	""	""	""	""	""	""	""	""	"1.689030e+04"	"3.124270e+04"	"2.223534e+04"	"3.286078e+04"	"3.061684e+04"	"2.004347e+03"	"1.661151e+03"	"2.042522e+03"	"1.673541e+03"	"5.844419e+03"	"5.359794e+03"	"4.103571e+03"	"5.056957e+03"	"4.933887e+03"	"2.866544e+02"	"3.281184e+02"	"6.441674e+01"	"7.735246e+02"	"3.297027e+02"
""	""	""	""	""	" 854.0228"	""	""	""	" 168.86326"	""	""	""	""	""	""	""	""	""	""	""	"1.655897e+02"	"1.783524e+02"	"2.040060e+02"	"2.395007e+02"	"2.336796e+02"	"0.000000e+00"	"7.341840e+00"	"1.702217e+01"	"0.000000e+00"	"9.920295e+03"	"8.949337e+03"	"1.084242e+04"	"1.184971e+04"	"1.380281e+04"	"1.385830e+03"	"1.672395e+03"	"3.561113e+02"	"1.769907e+03"	"1.448011e+03"
""	""	""	""	""	" 854.3812"	""	""	""	" 201.86262"	""	""	""	""	""	""	""	""	""	""	""	"1.643892e+04"	"2.821180e+04"	"2.216134e+04"	"2.704256e+04"	"2.913388e+04"	"3.139538e+03"	"2.330483e+03"	"3.400087e+03"	"2.497744e+03"	"1.447208e+04"	"1.296622e+04"	"1.229063e+04"	"1.178211e+04"	"1.147757e+04"	"1.273275e+03"	"1.278949e+03"	"5.422258e+02"	"1.787257e+03"	"1.086976e+03"
""	""	""	""	""	" 854.4117"	""	""	""	" 258.42358"	""	""	""	""	""	""	""	""	""	""	""	"7.742843e+03"	"1.707577e+04"	"1.211506e+04"	"1.788324e+04"	"1.744748e+04"	"9.655054e+02"	"9.011366e+02"	"6.023391e+02"	"8.792257e+02"	"1.185097e+04"	"9.518475e+03"	"1.063950e+04"	"1.027862e+04"	"6.480859e+03"	"9.727803e+02"	"1.131530e+03"	"2.780234e+02"	"1.666356e+03"	"8.213304e+02"
""	""	""	""	""	" 854.8822"	""	""	""	" 201.68128"	""	""	""	""	""	""	""	""	""	""	""	"1.449812e+04"	"2.334054e+04"	"1.778489e+04"	"2.289132e+04"	"2.569235e+04"	"3.030883e+03"	"2.383146e+03"	"2.547690e+03"	"2.285135e+03"	"5.878071e+03"	"5.246404e+03"	"5.703054e+03"	"5.580575e+03"	"5.889538e+03"	"3.454312e+02"	"4.638864e+02"	"1.434813e+02"	"5.597069e+02"	"3.507713e+02"
""	""	""	""	""	" 855.3856"	""	""	""	" 292.34827"	""	""	""	""	""	""	""	""	""	""	""	"5.173671e+02"	"3.317720e+02"	"3.584790e+02"	"7.969611e+02"	"5.307003e+02"	"2.336367e+01"	"3.037277e+01"	"7.542373e+01"	"4.371033e+01"	"2.310240e+04"	"2.320100e+04"	"2.554884e+04"	"2.521403e+04"	"2.576950e+04"	"3.823821e+03"	"4.610931e+03"	"5.823596e+02"	"5.149036e+03"	"2.351456e+03"
