Quant m/z	Other ID	Compound	Ret. Index	Spectra	Kegg	PubChem	NEG_Pool_All_01 	NEG_Pool_All_02 	NEG_Pool_All_03 	NEG_Pool_All_04 	NEG_SF-100109-114720 	NEG_SF-100109-121711 	NEG_SF-100109-124896 	NEG_SF-100109-124904 	NEG_SF-100109-130034 	NEG_SF-100109-169058 	NEG_SF-100109-199550 	NEG_SF-100109-231142 	NEG_SF-100109-244079 	NEG_SF-100109-227718 	NEG_SF-120831-00062 	NEG_SF-100109-255622 	NEG_SF-100109-239012 	NEG_SF-100109-259700 	NEG_SF-100109-142930 	NEG_SF-100109-146730 	NEG_SF-100109-199546 	NEG_SF-100109-225118 	NEG_SF-100109-252159 	NEG_SF-110121-00073 	NEG_SF-110908-00016 
129.9960098		1.21_129.9960m/z	1.2091				215.0821482	214.4468954	202.3921032	213.4327163	160.1511544	207.9635058	236.5618061	110.7615939	176.3315205	152.7125893	212.8121765	168.1690684	411.1090246	424.0491223	193.0062549	163.0723326	208.456519	272.603043	256.4449273	179.1059081	384.8718292	400.7412711	518.8695878	183.5116971	383.4907785
312.0941135		2.60_312.0941m/z	2.60425				1053.215588	968.458116	1014.894935	968.6742772	731.6836959	700.1762669	1633.166475	896.211612	984.6598389	1007.635296	1242.804372	368.772129	901.520437	1558.051473	659.538644	1185.182446	1032.194241	804.8192961	1168.805113	865.670525	1952.416054	2033.363386	1577.926725	2478.073916	1207.571512
356.0583107		1.06_356.0583m/z	1.05695				370.4518501	351.3535813	365.1291263	351.8536482	207.8522951	357.2767981	317.0526315	170.8133122	315.2402377	448.8027534	447.5429515	516.7986894	566.2154634	754.540354	461.6853035	223.5995586	359.8554728	463.8777745	345.0489737	388.6613174	769.4417126	562.3170722	505.0189348	516.6141086	549.9294627
675.1387941		14.98_675.1388m/z	14.9842				560.6194885	508.7182695	581.1917231	607.8802215	510.209713	575.6256177	603.7001585	370.5789189	475.9471098	469.7813169	471.1458653	729.197531	532.710974	1140.90188	909.1084505	748.4989481	718.3107211	575.5502982	306.4703173	540.3049816	442.1859211	887.0974161	393.9300529	599.6285322	759.5466017
186.0676137		10.95_186.0676m/z	10.95436667				144.0125826	121.9386967	133.5037164	110.644736	195.8156084	480.375736	0	293.8617823	652.8041551	0	690.9435025	0	0	0	0	0	0	814.622913	0	281.5488615	409.5196168	0	0	0	0
694.7808583		8.32_694.7809m/z	8.316633333				700.4959031	757.7193034	684.9238356	687.8508053	605.2992289	548.2272307	723.6282179	949.7686861	579.0323951	469.439417	678.399797	952.4193051	1017.354266	670.372569	1002.324785	905.1983263	787.7265935	656.7832464	848.000982	1002.218013	857.7218766	682.1318146	702.2460598	899.3922826	650.3583201
490.2849503		4.85_490.2850m/z	4.8474				326.2285421	352.0607545	328.4507677	306.8429473	594.5859912	558.9656237	1077.689084	767.8835575	1100.890792	526.8663556	620.1034076	309.9729491	61.73096327	27.36483893	200.623389	564.9076491	402.3699236	0	455.170467	425.0661821	111.3345077	24.4494213	0	0	106.4456399
103.0392174		1.92_103.0392m/z	1.92205				101.2074023	106.6765085	102.8723908	106.282342	36.57637312	129.86328	270.8846131	132.994754	165.8793935	373.8566934	52.58806003	27.69067931	140.4106914	273.4164836	118.8268352	128.2248226	159.5539393	57.59963788	113.5267733	0	34.22640647	20.45839366	74.46963706	78.8659721	10.90994737
651.096532		3.06_651.0965m/z	3.0636				50431.36748	51919.88041	52828.26365	53179.21895	32818.09726	14855.94497	19906.17988	67028.71267	9770.699834	20562.45331	23979.44079	85624.89965	116314.7434	98075.84785	33387.32307	68785.82751	83970.53628	100110.3732	5033.551789	60766.21426	79481.73061	220362.6893	30283.85211	88442.91958	91921.71455
798.8982323		8.83_798.8982m/z	8.8267				375.4388484	386.7912763	372.0704363	383.5749184	1058.86664	2435.739529	240.8829748	467.8705816	847.8806141	328.2446332	249.3058012	319.3966149	198.5055937	59.00087305	366.887351	226.7436726	252.6079544	159.4279368	319.375386	247.0818238	322.5297117	8.343294067	133.635673	0.002127475	134.7061685
702.3394298		8.64_702.3394m/z	8.640716667				479.217865	473.3471556	404.4124188	422.8458374	621.2088394	700.582216	803.3189825	660.1309284	1275.941639	672.8504283	482.433225	1209.603921	588.7010282	468.439244	504.7560744	512.4263167	501.643504	358.8376243	1277.211361	501.3714667	143.2800926	92.09246281	40.08068036	0	193.5176241
399.2029857		14.03_399.2030m/z	14.0317				407.5819132	443.1469166	471.454154	480.6703685	436.9979979	458.4189987	592.3271481	374.2318829	388.5755367	508.9067903	433.2406093	447.5711321	517.1820155	588.1309025	355.7858097	457.9172009	694.6637524	554.9855246	431.1152216	394.2014292	539.1516107	703.2825293	1047.386487	1043.158458	890.4751515
735.0466763		3.06_735.0467m/z	3.0636				1636.665863	1687.342866	1685.01787	1828.56455	1127.916853	504.2770058	672.470535	1817.953984	245.7160659	764.2707011	839.3651146	2469.527641	2840.592565	2832.951145	1078.10512	2253.102353	2779.003346	3027.569988	165.9330556	1726.847658	2610.839659	5906.601959	1337.487579	3645.984791	2779.141772
653.9979205		0.68_653.9979m/z	0.682133333				542.528757	536.5450459	553.0468349	542.9143769	519.1402375	564.13065	525.9331832	392.3247854	442.8611086	514.0924891	563.9445391	538.1264818	537.4754184	780.7065585	467.7695991	482.5668628	582.6963745	573.3402892	463.1114878	461.757029	715.1849584	812.2747191	864.5468927	1030.564843	698.1723895
628.7536286		8.86_628.7536m/z	8.860516667				1582.744409	1489.114039	1377.282562	1188.863981	1802.68815	2022.804671	2551.018955	1842.011388	2106.413783	1799.077957	1297.149521	1462.828829	1467.305258	1965.812724	957.0873552	1715.876059	2006.696157	1166.875194	1843.949919	1533.780631	2043.342573	1978.118292	2132.512783	2587.094394	1550.865331
889.4102064		7.33_889.4102m/z	7.3303				3081.854985	3099.631504	2983.056678	3074.200328	3152.942627	3151.004179	4018.118057	4577.237164	4129.817454	3835.402764	4028.571718	4015.621816	3947.482393	2228.516573	3618.500549	3239.277408	2823.944147	4569.866716	2419.535393	3853.311958	2846.891262	2041.357022	4133.019775	1560.481106	2120.299399
601.0169758		0.73_601.0170m/z	0.73285				1607.599106	1667.930374	1733.057397	1757.369899	1073.778395	1893.915773	1139.310771	1780.500052	1136.651721	931.3219565	800.0391885	1292.91192	1983.639378	1437.876007	3052.496379	1983.361493	1619.491049	1449.735544	1230.720518	1666.593394	2473.672006	2403.289507	7139.230752	1374.053038	3111.112983
824.3904416		6.58_824.3904m/z	6.58355				1019.336645	1061.941274	1095.119466	1073.992369	1373.745249	2485.203341	2349.638919	1439.89786	1850.768339	1226.242001	835.8286343	677.6841882	810.3456153	98.03825958	1157.887735	1131.184292	886.2555565	779.006087	951.8033936	795.0662915	335.602462	107.966595	164.7959695	1802.823559	740.3618
711.3464334		5.32_711.3464m/z	5.32365				481.9067952	449.4901404	464.6454618	416.9909359	881.6805773	2748.252878	712.0885205	328.1202204	482.3526899	414.2625161	253.2551211	472.6731572	438.1562838	147.2344434	559.904812	288.1198384	362.5734759	289.9019898	708.0566029	294.9324305	139.0881929	14.75810079	0	104.3376312	240.8656906
318.8348575		10.15_318.8349m/z	10.15401667				190.3875464	186.5872469	178.8829385	176.2219766	261.5851683	286.6038164	350.1518326	196.3444556	175.5888577	260.4144378	253.8727285	220.9421297	164.054966	405.3132281	159.8220722	136.4510881	180.2512804	170.963533	242.0005675	156.3727294	441.0189918	307.2961801	320.1864718	315.9444786	310.5718614
664.3454967		6.12_664.3455m/z	6.124				739.6664039	764.4606929	727.1821785	686.6494693	3310.174266	2721.783701	1271.447041	1124.63673	1906.174462	789.0920599	871.9037313	489.5246888	362.5578323	0.512638399	677.6922652	416.3169912	631.5989208	119.5506802	725.1544046	609.4167721	989.8702871	21.86545584	30.91071161	0	60.10034188
217.0282261		0.61_217.0282m/z	0.6145				844.0783329	853.4465155	790.3229385	831.1161979	511.0006997	643.29225	615.9333424	421.3166031	619.8494944	646.2680293	674.0460616	1466.854494	638.6344871	852.3736357	1079.115103	187.0182003	572.7241162	925.0911556	999.9218265	771.0683602	1104.934976	673.7276844	3846.332034	1484.726492	1663.869598
642.1567089		0.77_642.1567m/z	0.766666667				646.4553902	660.5193056	637.2347569	645.182023	221.8488285	483.7502657	108.2037483	958.8275706	273.0411905	287.4547142	442.9534729	778.6351145	611.3681783	2368.547674	550.0124587	359.272887	773.9489422	2458.41226	186.234641	984.937451	809.8077153	1100.049807	1119.613192	1374.50169	711.8663373
125.0962025		8.54_125.0962m/z	8.539283333				266.9990737	288.6926467	296.0041827	295.905059	302.8753714	269.6378776	371.1638604	225.7149338	289.7036021	390.3569934	296.983044	290.0274015	276.0117618	450.798577	325.4167981	317.6080103	341.8372024	330.3730647	275.6614197	295.757091	383.6827017	600.018457	442.2149844	582.041181	379.815077
201.0910916		10.95_201.0911m/z	10.95436667				272.8227305	302.515427	281.4959289	278.3051	343.6780881	800.0076416	0	516.2547537	1048.446973	0	1049.181225	0	0	0	0	0	0	1539.690054	0	539.5303266	695.6208565	0	28.81217809	0	0
907.4066938		4.99_907.4067m/z	4.985516667				1743.981188	1915.363882	1870.286244	1952.184675	2416.085574	2378.465479	2619.05152	2909.924605	3371.296381	3162.032944	2101.077467	2350.740363	2054.337669	1375.06545	2911.007006	2371.527933	2114.31445	1832.391355	3219.082345	1840.942034	1573.23364	1167.04251	172.9885975	844.1882043	1572.854944
882.4616881		8.22_882.4617m/z	8.215183333				880.7740109	971.2524223	962.8739628	943.3944771	1684.326988	1105.310847	1509.375452	1547.769707	2373.327711	850.011475	1453.63776	1121.436189	852.4991724	166.8713017	1388.527857	1174.745739	1054.037706	404.7464695	1489.375911	1171.487046	331.4021427	43.32497286	0	82.307598	444.5028557
171.0443131		10.95_171.0443m/z	10.95436667				486.0003302	546.8313107	523.3161596	585.3817048	777.616547	1800.048198	0	1169.912382	2443.814595	0	2397.669664	0	0	0	0	0	0	3600.644951	0	979.8010446	1645.765484	0	50.41108085	0	0
303.0490566		2.69_303.0491m/z	2.688783333				736.8010843	742.5974117	762.5839726	670.9566451	787.5760015	732.8169012	843.4541698	594.1598735	714.0403609	680.7149267	780.7460577	736.4990938	796.1431544	1139.438462	687.0591651	633.1726681	943.2422157	923.7065373	708.2972985	741.4804857	953.1641447	1078.032524	1049.257282	1599.461311	943.2210882
222.9018008		13.15_222.9018m/z	13.1468				804.9654518	789.7327061	753.407559	727.5668426	879.2371269	1020.020587	1111.258038	650.6854613	690.3735622	1023.372615	838.0102716	1044.588841	963.6565918	1575.786041	891.8086757	561.8196791	692.3127287	868.8624478	1327.490009	528.7468511	1611.859464	1534.323761	1363.997961	1769.244614	1386.266854
738.3431989		6.87_738.3432m/z	6.87095				2609.673727	2576.08158	2574.914972	2504.775858	2436.813932	2777.903245	2134.212328	5232.501369	3168.579816	2093.077627	3802.690142	3069.920602	3333.248576	1005.999077	4543.866407	3608.189477	3484.028463	3127.442213	2552.241473	2576.785777	2506.384021	1549.222442	1177.783459	933.5356283	1276.344337
159.0440282		10.95_159.0440m/z	10.95436667				129.9037456	147.1369464	138.4244308	149.0016975	142.3500224	409.5377805	0	268.6878752	603.6689161	0	581.5845622	0	0	0	0	0	0	991.6414357	0	300.5916685	406.2395007	0	0	0	0
702.3466863		7.08_702.3467m/z	7.0767				998.8312612	849.1935082	908.5961525	784.4845639	1383.633135	1669.304392	2541.626762	1334.808887	2115.809689	1213.614151	943.1234314	1684.256809	712.9028826	246.3088068	848.9559832	725.0438231	827.0429146	444.3380653	1146.695417	678.7638005	204.4442856	0	86.39902955	427.4276188	428.3653463
267.0722089		3.66_267.0722m/z	3.6582				271.7754751	236.5810497	265.5160209	254.3689526	67.98189086	147.9782847	65.68823082	103.9088109	132.2312822	150.6363449	171.9179308	386.5062987	223.318006	241.91601	289.646814	118.6589497	173.6254907	336.6187171	175.1256089	250.4740387	255.4135583	190.8996107	3525.13501	183.8701977	240.7684628
858.9481183		6.63_858.9481m/z	6.634266667				1592.219223	1656.503693	1585.733231	1519.452897	4035.989182	2269.050355	1373.849261	2307.146271	3944.282995	1718.924198	4655.636601	1851.307906	889.9720073	34.81604347	1717.868906	2939.252824	2303.661153	456.2791009	2820.329779	1363.193777	912.8545223	261.8737106	148.0324488	54.01738083	359.531866
694.0429559		1.84_694.0430m/z	1.837516667				6874.413401	6691.000544	6543.837175	6684.433713	4770.446548	7824.944611	4813.70693	5238.089304	5897.166379	6319.079092	8372.99491	8270.264604	7023.470503	5045.016751	5548.982629	4594.607511	4615.695541	14110.7229	4983.278564	6176.423897	17018.27819	10904.31481	16218.99107	10050.97158	14094.88819
693.3180494		3.10_693.3180m/z	3.0974				424.193181	356.2011777	397.7708139	342.8070786	551.9006045	847.3824391	1960.96682	607.296321	1065.29964	750.6422697	566.1897274	693.3283195	199.1255001	315.426438	167.4986474	432.4980331	262.8322968	90.79813935	479.7708832	440.6679103	296.6426146	92.15063766	0	75.32299035	179.3054737
994.5305119		6.28_994.5305m/z	6.276166667				979.1124853	1007.404634	967.6975503	902.880825	3088.734981	1620.298502	1329.414305	1190.747975	2882.624317	1255.300334	2315.753204	512.5001607	426.3048597	0	628.8024821	1658.893471	1383.425099	185.0472383	1163.593076	628.9082673	405.6414158	59.58990649	31.62086574	64.46249401	21.40131122
429.1253651		2.94_429.1254m/z	2.942383333				3729.511563	3924.136667	3989.50184	3982.491851	4095.613182	5783.480072	1079.526089	5081.137337	4664.701351	2382.67793	859.5925508	12531.35475	8866.3088	3076.140336	9044.571977	5760.391192	4810.354229	4087.80505	1141.037969	2158.117427	2800.386776	3056.141971	2873.619825	595.7080764	7114.016885
452.2777665		14.42_452.2778m/z	14.42341667				15158.66465	15700.23833	15186.50551	16349.94957	7570.088949	12556.89486	9577.485016	21555.29631	12203.88634	10484.89583	19700.20476	23270.77863	33760.0464	32832.44601	22226.30268	14500.45818	19826.97981	16039.29705	2811.208622	28507.98792	12989.78516	13298.35877	5713.628815	8488.057455	16299.50129
875.4182764		6.06_875.4183m/z	6.056383333				832.1091494	855.345367	955.9103968	880.4353532	1024.811275	1012.372879	1456.934055	1351.589168	1383.163071	1109.081752	1267.339641	797.3617722	1181.822136	470.4406665	1278.279515	1199.302123	1118.919585	596.3007224	1031.627761	1326.933001	511.414006	253.3218331	22.36991677	172.4645325	844.1036895
404.9985023		3.18_404.9985m/z	3.181933333				1462.989756	1572.169048	1595.537034	1639.986739	944.6879028	563.0306462	785.6327529	1699.769741	411.0007716	859.7092719	879.9436935	2534.987782	2753.968727	2953.366075	1344.677822	2040.33245	2127.661075	2950.340277	160.4400882	1448.336743	1988.745232	4438.460806	1407.134179	2523.453108	2422.31405
92.02498959		2.69_92.0250m/z	2.688783333				2301.386741	2285.22801	2382.772909	2339.375801	2112.775917	2609.842037	2294.032686	1606.384731	2106.224216	2585.865676	2707.17894	2537.652789	2492.466919	3759.484461	2700.853428	2130.370422	2663.992396	3234.066777	2751.492248	1815.258828	4053.548783	3514.418368	3632.399364	3856.626411	2706.90107
804.8136106		5.65_823.8315n	5.64775				2745.223614	2918.581769	2821.184025	2864.534929	6596.092232	1947.68328	5381.388552	4144.918159	6176.019547	3517.661714	2177.488036	1233.443457	1979.113306	121.2613902	2752.463661	4466.769893	3073.865823	833.3178946	1437.907303	3266.346402	749.1307615	1269.079587	179.1571573	1224.036836	1789.681666
618.0842203		0.89_618.0842m/z	0.885016667				11305.05224	11392.67959	11351.7013	11277.34892	4417.504425	5813.826311	9229.978114	20187.63917	6193.117351	6076.891068	4595.312275	11174.41765	10454.65087	52671.16899	20994.70154	15929.08954	6603.848969	26543.68175	3788.897836	15034.83136	13953.17722	7167.032638	10575.5088	10594.65886	10990.19329
187.0964883		8.54_187.0965m/z	8.539283333				185.5785247	188.3622273	199.9642141	182.7746288	224.7185865	208.0847745	253.9626941	153.4273084	213.1203136	268.6557134	185.5887971	204.0305655	195.7596828	316.5157857	221.029403	210.557348	233.1087137	220.1725803	194.7197238	198.0716135	234.3498475	341.3719702	323.8791883	407.8199204	275.5392981
975.2703333		0.78_975.2703m/z	0.783566667				943.5287845	916.6382677	906.1986806	945.9350657	205.4868655	539.0519985	296.4720886	441.2748139	350.5896125	630.2227524	325.4009215	887.7128584	924.1493105	900.3299174	782.1495059	167.1497955	512.6465571	917.7262392	370.7198749	1373.733502	1142.624507	546.380468	12636.86052	644.3672616	1641.23319
992.4772441		4.64_992.4772m/z	4.644516667				552.8762162	553.0046267	528.4011459	514.7710219	1586.003919	1971.321096	953.6640575	508.2539504	1351.235838	1213.0604	1045.529158	147.9043403	89.01794269	385.0177838	174.0265853	257.2616681	355.2072124	0	996.070363	216.9748285	536.4942797	45.9451953	0	0	307.7932936
732.2895044		4.76_732.2895m/z	4.762866667				1728.39937	1558.547382	1534.829907	1572.675259	2902.534545	1640.180482	2194.935337	1918.221764	1919.505297	1640.10484	2256.253558	3575.954375	1394.567192	1471.205083	1973.47023	1522.172905	2617.044438	1710.886546	2004.340405	1572.117468	1366.353391	1041.495794	1368.784773	1113.237365	1556.756871
804.2079856		0.77_804.2080m/z	0.766666667				851.2236476	804.4973045	826.2177546	842.2280543	363.6690557	763.2318392	289.9467499	984.2257592	455.5892677	515.5242989	701.7500207	858.1043141	739.8408231	2250.294677	1021.634614	535.4160297	971.631399	2372.014803	386.7066412	1086.503794	1046.550986	1010.436688	1718.87929	1241.56428	855.7988919
111.0094762		1.84_111.0095m/z	1.837516667				3683.285022	3720.533826	3738.136274	3860.835662	2910.378754	4241.215619	3000.400368	2633.003531	3400.779236	3763.638389	4381.999703	4677.358896	3952.125452	3077.149945	3290.760855	2615.657205	2446.125796	6826.254526	2770.455431	3231.815483	7873.204711	6756.098352	10641.66684	5135.466235	7943.167
957.475191		5.41_957.4752m/z	5.408183333				490.6334783	534.2119861	518.3679282	464.4427508	289.3159328	430.1436212	77.33939662	496.0957541	481.6299358	318.0144762	513.7525602	622.4588758	1185.515923	1581.115932	602.7162619	405.3999045	666.1235508	1190.198898	467.2784989	398.9598683	745.294988	592.1334072	117.8588715	753.3192193	390.1326301
735.3188715		8.05_735.3189m/z	8.046116667				2308.598644	2239.338476	2084.848523	2167.105981	3337.287384	3718.922824	3934.66111	3088.368617	4745.658674	2600.0249	1362.864823	3102.180436	1768.553047	1469.855774	2357.067403	2491.369979	2998.83281	1422.883666	3529.465545	2035.569679	1001.683443	859.1757534	537.8145523	2204.369317	1884.049001
706.8068384		4.05_706.8068m/z	4.049916667				170.8630269	193.9117035	191.1132379	154.7821094	234.8407255	280.549278	158.28631	412.8990907	478.2485766	402.2734508	391.8256297	201.1529923	22.84394511	639.7353027	108.4831238	178.527079	138.3910134	0	175.8955781	129.1715252	50.64343283	0	61.09706611	0	21.12983122
587.2418123		1.28_587.2418m/z	1.276733333				426.8057386	417.5654089	461.5567594	452.3713552	0	228.439609	0	914.4614059	14.62544535	71.32439854	83.25357582	347.1994732	775.079377	223.9747692	1618.205889	1519.323694	991.0664906	319.6043711	149.381699	900.5641379	574.1877645	193.7932786	0	372.3549756	126.8615341
627.7776961		10.22_628.7843n	10.22165				3968.158266	3943.516902	3954.904504	3706.512392	4944.195011	7020.039001	4834.182505	6442.728048	5703.049862	6780.429326	9498.772404	2182.184067	2791.85698	10729.02101	3297.756784	3212.016487	3037.723656	3798.795066	4766.008531	3692.009844	8416.194588	5071.105291	2705.344132	3757.798102	4437.668923
403.1750079		6.60_403.1750m/z	6.60045				278.0780606	242.0390731	267.5236516	256.4367804	13.32239752	180.0548972	0	827.8930563	289.7076909	0	2150.823991	0	0	0	0	0	0	576.082053	0	649.1989639	1226.846115	0	0	0	0
870.3795179		5.65_870.3795m/z	5.64775				822.1025281	900.1299749	834.2197017	845.5405305	1212.243209	978.0467931	1096.343773	938.3936748	1351.41482	923.9659032	1204.893183	1242.178554	1208.09559	815.2915529	1226.300373	785.9843745	773.5701508	1294.367328	1323.038578	876.2839627	670.8925954	778.8799044	184.9112575	277.1567254	816.6803015
221.0921788		3.20_221.0922m/z	3.19885				162.1443319	169.3105818	187.3922684	182.106103	94.23920682	59.28036267	130.4390269	87.07777149	95.80462326	74.82865327	111.6119073	634.7873362	420.7026142	64.84317119	437.7495075	133.4758806	81.00858611	423.0751335	137.1783971	96.9409602	98.63877637	125.0677042	375.7411584	83.94364433	84.09345417
144.0445365		3.32_144.0445m/z	3.3172				259.5150372	222.7834976	254.383919	269.6161426	196.9943796	264.4639098	157.2748621	52.32883769	208.4271895	491.7329244	90.19534927	55.18635903	317.0681855	173.1665946	44.65181289	90.52303223	50.15219311	232.5338294	72.31231943	655.3897389	138.2877936	1441.242425	1063.806421	323.161531	446.9327375
882.4762574		7.64_882.4763m/z	7.6375				801.270202	728.8663227	734.5030238	829.4591809	1406.777533	892.1513919	1100.572817	1071.124469	1808.661074	756.2544177	713.1042558	729.2673907	756.703009	110.7577773	965.899815	1039.835694	925.8636677	811.6117095	833.9640457	822.1235699	295.7013198	190.722457	156.5625133	717.7567576	373.0733909
827.8546738		9.13_827.8547m/z	9.133883333				340.532089	322.7624989	342.2262922	309.4375358	1334.922798	863.727176	939.5620651	761.232443	965.3976326	1038.128783	492.8579748	68.1390542	64.05355997	279.8128812	146.824624	621.2806427	757.9840966	13.47302191	337.2088279	386.8255971	130.5767245	158.086259	0	188.750725	186.9285503
412.2532015		3.11_412.2532m/z	3.114316667				349.6774542	340.3762212	397.3753373	345.5741623	281.9155584	573.2186368	104.7144436	777.3832417	462.1623739	980.7612579	1789.930101	86.29298381	292.2806715	0	304.8635629	388.232259	241.6840413	78.10851122	130.6648194	377.0880943	197.7488934	15.02085229	12.18097191	0	55.45610799
185.059865		10.83_185.0599m/z	10.83315				53.7997856	46.03232533	56.304288	55.73314549	67.7869418	323.0459963	0	217.3663052	290.4946434	0	473.4781823	0	0	0	0	0	0	228.7686403	0	153.2466753	293.7849483	0	0	0	0
520.2399463		2.87_520.2399m/z	2.87475				172.5684854	156.9445103	158.1844796	161.7074333	296.1810793	274.0198885	104.5513816	205.5826264	289.1951494	175.4627076	382.0057827	10.16219884	116.9599939	52.21752974	331.3143052	378.1405904	298.1588448	68.53562463	224.7420555	113.7915932	118.9613343	29.57062756	0	0	51.49211549
876.1710991		3.22_876.1711m/z	3.21575				4587.535131	4551.772016	4868.16465	4925.888779	1499.138247	1267.339827	1857.378146	5855.133122	758.2946975	1951.846317	2331.742042	6501.945684	13161.05281	8013.994927	2641.208462	6870.06022	7596.104778	6832.859921	328.3697872	7133.761937	8626.176508	21101.41536	3082.926952	9583.840416	8783.886907
806.70144		0.77_806.7014m/z	0.766666667				182.6857915	172.0468191	185.1977504	182.2192089	0	141.0550309	0	250.8455447	48.06947314	0	0	34.02778129	194.1983513	94.72651304	1304.501753	140.1953678	54.45643975	52.2837437	41.0806367	195.4878244	147.3499353	21.77092793	2607.098968	0	269.3615952
576.1031073		1.63_576.1031m/z	1.634633333				1146.410959	1217.727628	1179.186437	1117.590555	2102.191418	1927.668218	2980.114531	1808.467399	1956.325436	1885.660876	1160.255787	404.5171221	447.3137053	960.6337442	730.826988	1062.430003	4133.757706	543.3780944	492.4594997	667.0500839	638.8979314	966.247314	967.8519965	2920.033712	924.8003341
771.8059379		7.62_771.8059m/z	7.620583333				773.2308019	762.8247001	786.9661252	804.6936102	1943.337358	962.9347219	1212.515574	1089.9299	962.8434737	1653.058801	646.9265367	812.8698855	868.0331354	788.6568913	861.9975451	760.2316215	1177.923674	494.1723613	904.7979557	681.1904031	662.6259342	571.3834139	549.8279757	1180.304171	877.8172454
935.9522731		6.68_935.9523m/z	6.684983333				797.2951635	742.3451197	749.2312429	578.5346801	251.5202596	316.6717017	71.93495941	947.5223166	686.8440726	232.8901487	811.4228848	1540.500656	2105.927347	755.7359627	2100.074817	624.9007712	282.425819	2581.731565	585.4517954	746.2959546	891.1241587	370.5301034	395.1611542	53.05113561	196.4166291
939.4482858		8.45_939.4483m/z	8.45475				2896.613661	2775.73244	2827.317352	2704.735765	4023.68604	2896.391505	3805.356651	3947.60645	5165.735374	2951.41231	3170.3213	2274.567723	3010.099581	876.4250396	5310.540287	4705.366349	2535.011577	2066.912794	2920.522829	3249.107596	1508.045882	775.0337753	1048.667434	2652.035532	1606.106576
307.133079		10.83_307.1331m/z	10.83315				90.41869952	110.5864808	93.35182253	92.85762683	81.25858656	426.1871345	0	316.2679161	423.4775731	0	705.2986754	0	0	0	0	0	0	442.2840617	0	328.5817697	448.0917311	0	0	0	0
876.4412179		9.98_876.4412m/z	9.98495				1251.042796	1259.129267	1211.196386	1242.038033	1127.54436	3342.98571	5397.60525	1364.251171	2094.311223	1943.501176	819.4017655	252.463822	374.0622348	132.5329712	465.4742834	933.9233648	681.241333	316.7665189	743.9703884	484.5937103	77.07848693	0	11.87474217	4432.065943	874.463419
314.9841264		3.27_314.9841m/z	3.266466667				330.0745885	287.0403754	320.3855876	309.0012332	283.910653	327.6208985	297.6257346	264.075299	193.7531633	461.4096982	268.7188468	388.7870301	261.7904029	416.4387746	264.9622083	297.6464011	346.888673	324.9296843	351.3193873	282.6097675	399.1178469	436.9985405	460.8090196	611.4455965	385.1275329
568.3088469		2.81_568.3088m/z	2.807116667				300.6484356	349.1542692	335.0555592	295.373973	509.9991552	540.588927	567.8314614	1059.948737	889.5708612	732.5218151	518.9220876	58.71070859	53.73082563	0	309.3781144	471.8587357	319.972215	0.735657029	373.8520964	455.9828472	232.8337252	0	0	53.4740474	74.80424135
239.0666583		13.15_239.0667m/z	13.1468				797.0377761	783.1476925	792.8213514	779.1516237	1041.973907	1107.715288	1331.930104	772.1002152	818.6952523	1142.212579	1010.622396	933.8903065	858.7336605	1519.038053	804.6721977	631.8735356	685.4324633	742.8676479	984.617455	624.0282729	1574.641788	1361.747907	1230.240014	1558.057807	1413.155017
786.3143266		6.33_786.3143m/z	6.326883333				689.0045243	697.6787501	609.1487738	645.659854	574.4924701	697.8146537	647.2231326	483.6011984	758.4329607	541.8579717	707.9699679	421.7982503	327.7710585	1248.081128	267.2780848	480.446259	398.5838196	305.5026861	3395.687311	685.579926	751.8564613	432.0892095	1808.571811	453.6659383	1449.586037
893.4337782		8.03_893.4338m/z	8.029216667				1460.203106	1442.410013	1428.636243	1466.380489	943.6028066	1581.532135	841.3242004	2170.420714	1414.853981	768.8495473	1150.569833	1464.323192	1671.062583	1805.312585	1809.911864	1543.34133	1537.762615	1540.852081	1789.898542	2672.420088	2290.382828	2602.077989	1360.747534	975.0813958	2335.946136
459.0855968		14.66_459.0856m/z	14.6601				570.980591	604.6947713	569.8668309	558.0287615	754.7421997	537.3473433	870.687454	428.3354238	672.5645265	570.7580368	695.3583291	1053.429078	652.1703072	1037.913509	459.7189786	669.7992108	574.22234	740.0994638	655.1426053	733.686932	820.2410158	981.0898943	1162.783055	1327.553562	700.3869488
399.1981144		3.25_399.1981m/z	3.249566667				204.666775	208.5858184	237.1232318	217.3673418	181.5956521	187.2593176	94.74636748	172.1519879	240.5158572	167.2484754	398.8206941	157.7210844	289.08343	238.8615608	255.8991047	218.6898899	217.0891613	192.4209943	193.8849169	260.8159622	238.7390216	414.826577	773.5302974	239.1409786	669.1843926
700.3080139		9.98_700.3080m/z	9.98495				713.886778	668.6965866	651.2435782	642.8240806	263.3553537	482.5628361	559.850827	701.4076333	449.6812895	525.6448165	631.524483	1046.208249	1430.046783	1276.532219	1012.274234	385.7032507	482.5959139	2458.651106	634.5626794	599.3216647	1028.16319	585.7715188	907.0602339	405.6258832	526.6358548
842.3508972		8.45_842.3509m/z	8.45475				490.8115312	542.6660636	538.5564482	520.8017285	306.7051211	286.2708194	111.2668385	702.1765315	533.1211692	122.8248499	253.6086998	1037.811538	921.0251521	371.892365	963.6811924	509.7634174	331.9968403	911.065296	344.7936054	777.89763	658.3543631	1198.561889	547.4555504	180.035168	466.9977084
