Local ID	Metabolite Name	Kegg ID	Units	S00010701	S00010702	S00010703	S00010704	S00010705	S00010706
768866	UNKNOWN M06365 (M-H), BP *351.23555*, RT 5.66858	M06365	Counts						21480
768870	UNKNOWN M06369 (M-H), BP *518.36672*, RT 5.8731	M06369	Counts	86620	18549	325183		2177669	
768877	UNKNOWN M06376 (M-H), BP *214.14542*, RT 2.98983	M06376	Counts	1065091	556621	548749	528313	389473	407078
768881	UNKNOWN M06378 (M-H), BP *755.38698*, RT 3.00814	M06378	Counts	41201					
768887	UNKNOWN M06380 (M-H), BP *243.16037*, RT 3.02667	M06380	Counts	240492					
768889	UNKNOWN M06381 (M-H), BP *391.18218*, RT 3.03856	M06381	Counts				58496		
768896	UNKNOWN M06384 (M-H), BP *159.10336*, RT 3.06003	M06384	Counts	82582	103497	48698	31550		
768898	UNKNOWN M06386 (M-H), BP *259.15506*, RT 3.051	M06386	Counts	91465	34610	112477	27899		
768902	UNKNOWN M06389 (M-H), BP *177.12908*, RT 3.06118	M06389	Counts	493155	452763				
768906	UNKNOWN M06391 (M-H), BP *207.06775*, RT 3.07015	M06391	Counts	43259					
768910	UNKNOWN M06395 (M-H), BP *584.3038*, RT 3.07947	M06395	Counts		18615		155608	4390805	1639783
768922	UNKNOWN M06403 (M-H), BP *383.29728*, RT 3.97	M06403	Counts	46064				74079	
768924	UNKNOWN M06404 (M-H), BP *673.3736*, RT 3.97221	M06404	Counts	111147				296089	418952
768925	UNKNOWN M06405 (M-H), BP *419.31403*, RT 3.97576	M06405	Counts	30051	30249		34802		816148
768926	UNKNOWN M06406 (M-H), BP *557.37157*, RT 3.98121	M06406	Counts	34316					
768928	UNKNOWN M06407 (M-H), BP *235.17121*, RT 3.98631	M06407	Counts	30326	34660	29563	43537	32324	174954
768929	UNKNOWN M06408 (M-H), BP *555.27937*, RT 3.98906	M06408	Counts	2778027	272471	580495	270322	1168718	6088523
768930	UNKNOWN M06409 (M-H), BP *452.28196*, RT 3.99068	M06409	Counts	14131	15719		77800	150522	1731157
768931	UNKNOWN M06410 (M-H), BP *552.27788*, RT 3.99358	M06410	Counts		67049	37308	63988		
768932	UNKNOWN M06411 (M-H), BP *417.28761*, RT 4.00038	M06411	Counts	46153					341168
768935	UNKNOWN M06413 (M-H), BP *611.49972*, RT 4.0054	M06413	Counts	44710			32106	374118	259700
768936	UNKNOWN M06414 (M-H), BP *629.4605*, RT 4.01464	M06414	Counts					9104336	18648252
768937	UNKNOWN M06415 (M-H), BP *542.29381*, RT 4.01672	M06415	Counts	179363		233920	221935		
768939	UNKNOWN M06417 (M-H), BP *459.25612*, RT 4.01483	M06417	Counts	43869					167054
768940	UNKNOWN M06418 (M-H), BP *589.34626*, RT 4.01917	M06418	Counts	58054				17723	
768944	UNKNOWN M06422 (M-H), BP *409.4082*, RT 6.50429	M06422	Counts			10001			
768945	UNKNOWN M06423 (M-H), BP *546.39783*, RT 6.61396	M06423	Counts		37796				
768946	UNKNOWN M06424 (M-H), BP *907.54517*, RT 6.87008	M06424	Counts	1686582		298566	521353	517960	869875
768949	UNKNOWN M06426 (M-H), BP *547.40551*, RT 7.16633	M06426	Counts						837080
768952	UNKNOWN M06428 (M-H), BP *769.62624*, RT 7.29828	M06428	Counts			14607	23501	55443	
768957	UNKNOWN M06430 (M-H), BP *143.03602*, RT 3.11794	M06430	Counts			131036	100435	31370	
768958	UNKNOWN M06431 (M-H), BP *170.11861*, RT 3.11962	M06431	Counts			34069		26785	
768969	UNKNOWN M06434 (M-H), BP *469.22981*, RT 3.16377	M06434	Counts	36839	26314		18322		
768972	UNKNOWN M06435 (M-H), BP *417.21515*, RT 3.16655	M06435	Counts	203288	114491	233264	162375		6668991
768973	UNKNOWN M06436 (M-H), BP *200.13031*, RT 3.1688	M06436	Counts	55804	52687	150685			
768974	UNKNOWN M06437 (M-H), BP *157.08753*, RT 3.16939	M06437	Counts						68464
768975	UNKNOWN M06438 (M-H), BP *1053.54011*, RT 3.17568	M06438	Counts			127143		612547	699977
768976	UNKNOWN M06439 (M-H), BP *471.24887*, RT 3.24089	M06439	Counts		51712	70866			
768978	UNKNOWN M06440 (M-H), BP *456.20774*, RT 3.18056	M06440	Counts				64750		
768980	UNKNOWN M06441 (M-H), BP *741.34502*, RT 4.03369	M06441	Counts	147486	88759	52332	131436		56476
768983	UNKNOWN M06443 (M-H), BP *356.28305*, RT 4.05793	M06443	Counts				18738		
768984	UNKNOWN M06444 (M-H), BP *409.31167*, RT 4.044	M06444	Counts	380969					183978
768985	UNKNOWN M06445 (M-H), BP *619.49121*, RT 4.01292	M06445	Counts	99397		35034	37520		
768989	UNKNOWN M06447 (M-H), BP *731.39456*, RT 4.11117	M06447	Counts						764776
768990	UNKNOWN M06448 (M-H), BP *800.56545*, RT 7.33496	M06448	Counts		62107	170512			198237
768991	UNKNOWN M06449 (M-H), BP *666.55476*, RT 7.41532	M06449	Counts						27378
768993	UNKNOWN M06450 (M-H), BP *887.82445*, RT 7.49476	M06450	Counts	239476	30016				79710
768994	UNKNOWN M06451 (M-H), BP *621.30743*, RT 7.52206	M06451	Counts			23229			
768995	UNKNOWN M06452 (M-H), BP *907.54074*, RT 7.52618	M06452	Counts	25733					
768996	UNKNOWN M06453 (M-H), BP *391.22936*, RT 7.63373	M06453	Counts	347250			66930	35533	103493
768997	UNKNOWN M06454 (M-H), BP *71.01298*, RT 7.63172	M06454	Counts	598003	635985	1570609	1404951	1078612	
768998	UNKNOWN M06455 (M-H), BP *136.98393*, RT 7.67919	M06455	Counts	448895				423905	316495
768999	UNKNOWN M06456 (M-H), BP *165.0203*, RT 7.67037	M06456	Counts	1670920	1157429	1721151	1639620	1807642	1707200
769003	UNKNOWN M06457 (M-H), BP *319.13588*, RT 3.17764	M06457	Counts	27836	69389	285271			
769004	UNKNOWN M06458 (M-H), BP *307.03018*, RT 3.16905	M06458	Counts			35585			
769006	UNKNOWN M06459 (M-H), BP *214.14569*, RT 3.19009	M06459	Counts	1089918	538681	577305	543822	390255	419030
769009	UNKNOWN M06462 (M-H), BP *249.02778*, RT 3.205	M06462	Counts	93375	66996	84844	83131	54782	42170
769010	UNKNOWN M06463 (M-H), BP *1040.50867*, RT 3.20888	M06463	Counts			64069		901824	
769011	UNKNOWN M06464 (M-H), BP *284.09887*, RT 3.21362	M06464	Counts						48682
769012	UNKNOWN M06465 (M-H), BP *427.21514*, RT 3.21471	M06465	Counts	71151		103353	57029		
769014	UNKNOWN M06466 (M-H), BP *302.19756*, RT 3.21864	M06466	Counts	34671	10364		25350		
769015	UNKNOWN M06467 (M-H), BP *170.07782*, RT 3.21797	M06467	Counts						16563
769019	UNKNOWN M06470 (M-H), BP *314.19779*, RT 3.21996	M06470	Counts	254390	58996	182565	60780		
769021	UNKNOWN M06472 (M-H), BP *272.18659*, RT 3.22873	M06472	Counts		195900	350658			
769022	UNKNOWN M06473 (M-H), BP *481.24696*, RT 3.22861	M06473	Counts				33917		
769026	UNKNOWN M06476 (M-H), BP *327.21202*, RT 3.20675	M06476	Counts	436990				1335286	2122522
769027	UNKNOWN M06477 (M-H), BP *588.95741*, RT 3.23643	M06477	Counts	1315532	1288666	1397613	1074893	513444	390859
769033	UNKNOWN M06481 (M-H), BP *200.99043*, RT 4.07938	M06481	Counts	1044262	908156	404238	384920	928682	419491
769034	UNKNOWN M06482 (M-H), BP *683.32645*, RT 4.09111	M06482	Counts			60872	647657	161037	1080312
769041	UNKNOWN M06484 (M-H), BP *382.29858*, RT 4.052	M06484	Counts	30430		57815	33848		
769042	UNKNOWN M06485 (M-H), BP *325.18847*, RT 4.12387	M06485	Counts	45005493	36110973	7319122	21266951	6885459	23580046
769043	UNKNOWN M06486 (M-H), BP *707.39224*, RT 4.12053	M06486	Counts				23419		
769045	UNKNOWN M06487 (M-H), BP *469.28958*, RT 4.13045	M06487	Counts	178782	79183		35996		
769048	UNKNOWN M06488 (M-H), BP *580.34416*, RT 4.14264	M06488	Counts		23847		75883		
769050	UNKNOWN M06490 (M-H), BP *506.29385*, RT 4.1485	M06490	Counts	172553	74765	87645		2290440	
769051	UNKNOWN M06491 (M-H), BP *543.44393*, RT 4.15858	M06491	Counts					24755	
769053	UNKNOWN M06493 (M-H), BP *902.45561*, RT 3.25106	M06493	Counts		31392	205004	12761	665465	865927
769055	UNKNOWN M06495 (M-H), BP *367.20106*, RT 3.25627	M06495	Counts			72498	149956		
769057	UNKNOWN M06496 (M-H), BP *604.81998*, RT 3.25723	M06496	Counts						50228
769058	UNKNOWN M06497 (M-H), BP *316.21403*, RT 3.26	M06497	Counts				20988		
769061	UNKNOWN M06499 (M-H), BP *349.10997*, RT 3.27971	M06499	Counts	636383	593619	334181	569215		20966
769065	UNKNOWN M06500 (M-H), BP *1058.55697*, RT 3.28338	M06500	Counts			70903		980247	668123
769066	UNKNOWN M06501 (M-H), BP *411.18985*, RT 3.28893	M06501	Counts	99109	34092				
769068	UNKNOWN M06503 (M-H), BP *273.13922*, RT 3.29157	M06503	Counts	239752			114865		
769071	UNKNOWN M06504 (M-H), BP *1038.8178*, RT 4.14744	M06504	Counts	70350					
769073	UNKNOWN M06506 (M-H), BP *520.30901*, RT 4.18013	M06506	Counts			19722			
769074	UNKNOWN M06507 (M-H), BP *526.302*, RT 4.17722	M06507	Counts	1489543					
769076	UNKNOWN M06509 (M-H), BP *205.16109*, RT 4.20056	M06509	Counts	43109			51279	199887	389223
769077	UNKNOWN M06510 (M-H), BP *395.25099*, RT 4.20537	M06510	Counts	97133		17901			
769081	UNKNOWN M06512 (M-H), BP *498.3593*, RT 4.22446	M06512	Counts					356871	
769082	UNKNOWN M06513 (M-H), BP *354.30368*, RT 4.28979	M06513	Counts				13025		
769086	UNKNOWN M06515 (M-H), BP *167.1083*, RT 3.30624	M06515	Counts		38964		18618		33771
769087	UNKNOWN M06516 (M-H), BP *692.32532*, RT 3.31437	M06516	Counts			1187023			
769088	UNKNOWN M06517 (M-H), BP *445.24345*, RT 3.30743	M06517	Counts	49866	148584			560358	2320535
769090	UNKNOWN M06519 (M-H+2), BP *318.90609*, RT 3.31432	M06519	Counts	68194	32262	57343	42534	28366	25764
769091	UNKNOWN M06520 (M-H), BP *319.07796*, RT 3.32044	M06520	Counts	82018	37299	236459			
769096	UNKNOWN M06522 (M-H), BP *193.09047*, RT 3.36753	M06522	Counts	79611	109104	198331	87023	160055	158055
769100	UNKNOWN M06525 (M-H), BP *567.31913*, RT 3.27548	M06525	Counts	61343	37383				676125
769102	UNKNOWN M06526 (M-H), BP *541.27076*, RT 3.33641	M06526	Counts	86425	83596	333215	104220		
769104	UNKNOWN M06527 (M-H), BP *907.45015*, RT 3.34403	M06527	Counts		16390				
769106	UNKNOWN M06528 (M-H), BP *467.30734*, RT 3.34288	M06528	Counts	64601					
769107	UNKNOWN M06529 (M-H), BP *347.22158*, RT 3.34764	M06529	Counts	401615					308124
769108	UNKNOWN M06530 (M-H), BP *301.1177*, RT 3.34944	M06530	Counts	151670	297190	651716	126879	912142	1293034
769112	UNKNOWN M06531 (M-H), BP *753.35809*, RT 3.35474	M06531	Counts			81295			
769113	UNKNOWN M06532 (M-H), BP *249.15058*, RT 3.35389	M06532	Counts				14387	27307	
769114	UNKNOWN M06533 (M-H), BP *341.30593*, RT 4.24734	M06533	Counts	215414	13895	53210	306174		
769115	UNKNOWN M06534 (M-H), BP *489.26625*, RT 4.24888	M06534	Counts						10359402
769116	UNKNOWN M06535 (M-H), BP *417.31169*, RT 4.25284	M06535	Counts	49807			17977		
769117	UNKNOWN M06536 (M-H), BP *215.00769*, RT 4.25197	M06536	Counts		149923	87138	97378	44932	
769120	UNKNOWN M06537 (M-H), BP *349.27616*, RT 4.2925	M06537	Counts	63036			19452		292838
769122	UNKNOWN M06538 (M-H), BP *396.153*, RT 3.3659	M06538	Counts			92922	56480		
769128	UNKNOWN M06539 (M-H), BP *259.06602*, RT 3.37594	M06539	Counts			13826	13915		
769129	UNKNOWN M06540 (M-H), BP *449.2952*, RT 3.37539	M06540	Counts	432639	419535			400837	86887
769131	UNKNOWN M06542 (M-H), BP *270.20787*, RT 3.38023	M06542	Counts	872849	351277	414535	165183	237294	318456
769132	UNKNOWN M06543 (M-H), BP *379.23442*, RT 3.36231	M06543	Counts		26996	57881	72737	649922	852453
769133	UNKNOWN M06544 (M-H), BP *591.33711*, RT 3.38381	M06544	Counts		29791				
769134	UNKNOWN M06545 (M-H), BP *462.18151*, RT 3.38726	M06545	Counts			160461	68928		
769136	UNKNOWN M06546 (M-H), BP *383.27925*, RT 3.43407	M06546	Counts	18190	46770				
769138	UNKNOWN M06547 (M-H), BP *534.25856*, RT 3.39733	M06547	Counts			138406			
769140	UNKNOWN M06548 (M-H), BP *193.12412*, RT 3.39821	M06548	Counts					21405	
769141	UNKNOWN M06549 (M-H), BP *377.15979*, RT 3.39848	M06549	Counts				18238		
769142	UNKNOWN M06550 (M-H), BP *381.2635*, RT 3.38845	M06550	Counts			65635		184860	
769144	UNKNOWN M06552 (M-H), BP *390.2716*, RT 4.30537	M06552	Counts	637862		292246	100655		
769146	UNKNOWN M06554 (M-H), BP *469.32243*, RT 3.39576	M06554	Counts					526562	122308
769147	UNKNOWN M06555 (M-H), BP *357.26312*, RT 3.4159	M06555	Counts	14982					
769149	UNKNOWN M06557 (M-H), BP *195.13991*, RT 3.45815	M06557	Counts		64573	62869	54838	159291	189651
769150	UNKNOWN M06558 (M-H), BP *211.13587*, RT 3.43685	M06558	Counts		41767	144835	47395	74210	87635
769151	UNKNOWN M06559 (M-H), BP *159.11784*, RT 3.41544	M06559	Counts		62954				
769155	UNKNOWN M06560 (M-H), BP *529.35303*, RT 3.47755	M06560	Counts			14530			
769158	UNKNOWN M06563 (M-H), BP *213.15093*, RT 3.44253	M06563	Counts	286318	169516	312651	137477	214046	187406
769159	UNKNOWN M06564 (M-H), BP *818.49184*, RT 3.44318	M06564	Counts					501620	
769162	UNKNOWN M06566 (M-H), BP *621.33124*, RT 3.44982	M06566	Counts	55252	22216		33871		
769163	UNKNOWN M06567 (M-H), BP *212.07604*, RT 3.45335	M06567	Counts	206812		247430	182700	55931	112466
769167	UNKNOWN M06568 (M-H), BP *301.1841*, RT 3.46435	M06568	Counts	500343	116420	196437			
769168	UNKNOWN M06569 (M-H), BP *331.1919*, RT 3.54394	M06569	Counts	307047	571209	192948	326442	365813	643775
769170	UNKNOWN M06570 (M-H), BP *183.13981*, RT 3.47253	M06570	Counts	56160	63909		23575	96549	101727
769172	UNKNOWN M06571 (M-H), BP *108.99689*, RT 3.477	M06571	Counts	739644	784792	738011	748570	610507	575327
769174	UNKNOWN M06573 (M-H), BP *123.01249*, RT 3.48518	M06573	Counts				418177	430274	432203
769175	UNKNOWN M06574 (M-H), BP *401.28226*, RT 3.48448	M06574	Counts	11753					
769176	UNKNOWN M06575 (M-H), BP *421.22843*, RT 3.47755	M06575	Counts	29095			39345	1034404	1192982
769178	UNKNOWN M06576 (M-H), BP *223.08417*, RT 3.48075	M06576	Counts	1651201	1489220	1472906	1415606	1226494	1032513
769179	UNKNOWN M06577 (M-H), BP *494.97127*, RT 3.48191	M06577	Counts	6402250	4461030	4670794	4701568	4731559	3683890
769180	UNKNOWN M06578 (M-H), BP *435.21817*, RT 3.48547	M06578	Counts	74296			443542		
769181	UNKNOWN M06579 (M-H), BP *625.46976*, RT 3.58003	M06579	Counts			20885			37715
769183	UNKNOWN M06581 (M-H), BP *175.02557*, RT 3.49332	M06581	Counts	212183	282327	83020			
769185	UNKNOWN M06583 (M-H), BP *485.34473*, RT 3.49556	M06583	Counts	630282	153961			36061	
769186	UNKNOWN M06584 (M-H), BP *397.29304*, RT 3.49779	M06584	Counts		22994	20816	31758		
769188	UNKNOWN M06586 (M-H), BP *195.07833*, RT 3.50751	M06586	Counts						12606
769193	UNKNOWN M06589 (M-H), BP *613.36407*, RT 3.52571	M06589	Counts	45300	51744				
769194	UNKNOWN M06590 (M-H), BP *499.3641*, RT 3.51454	M06590	Counts			26831			
769195	UNKNOWN M06591 (M-H), BP *259.1926*, RT 3.53394	M06591	Counts	126859			32272	106894	63925
769196	UNKNOWN M06592 (M-H), BP *329.2348*, RT 3.53897	M06592	Counts		371943	169579		6281685	
769197	UNKNOWN M06593 (M-H), BP *415.29041*, RT 3.53903	M06593	Counts	10971	24734	19227			
769198	UNKNOWN M06594 (M-H), BP *449.25505*, RT 3.54804	M06594	Counts	153933	65697	57568	60733		
769200	UNKNOWN M06596 (M-H), BP *355.28163*, RT 3.55414	M06596	Counts	10550			25597		
769203	UNKNOWN M06597 (M-H), BP *185.15501*, RT 3.55529	M06597	Counts		126004	38372	143684	210898	273813
769204	UNKNOWN M06598 (M-H), BP *285.20809*, RT 3.55892	M06598	Counts		209163	326040		2235180	5790034
769205	UNKNOWN M06599 (M-H), BP *237.15259*, RT 3.55858	M06599	Counts	26086					88257
769207	UNKNOWN M06601 (M-H), BP *431.35509*, RT 4.36737	M06601	Counts	98426			70581		
769208	UNKNOWN M06602 (M-H), BP *602.31757*, RT 4.35126	M06602	Counts				44587	4124776	
769209	UNKNOWN M06603 (M-H), BP *497.0802*, RT 4.35961	M06603	Counts					35675	104341
769210	UNKNOWN M06604 (M-H), BP *511.31835*, RT 4.36181	M06604	Counts	680186		628339			
769212	UNKNOWN M06605 (M-H), BP *508.30958*, RT 4.37855	M06605	Counts				131733	8741896	20544823
769214	UNKNOWN M06606 (M-H), BP *381.26564*, RT 4.39115	M06606	Counts					28955	
769215	UNKNOWN M06607 (M-H), BP *1040.83523*, RT 4.39226	M06607	Counts				88924	80088	
769219	UNKNOWN M06609 (M-H), BP *428.31903*, RT 4.39924	M06609	Counts	58107				27746	
769222	UNKNOWN M06610 (M-H), BP *429.20423*, RT 4.42259	M06610	Counts					759395	1262325
769223	UNKNOWN M06611 (M-H), BP *667.52078*, RT 4.43373	M06611	Counts	44987	68306		51969		
769225	UNKNOWN M06613 (M-H), BP *507.05798*, RT .37781	M06613	Counts	37569	15214	113281		63226	63097
769227	UNKNOWN M06614 (M-H), BP *273.07403*, RT .41141	M06614	Counts	122876					57331
769231	UNKNOWN M06618 (M-H), BP *87.00982*, RT .49702	M06618	Counts		319208		186282	354235	477900
769233	UNKNOWN M06620 (M-H), BP *643.11411*, RT .42567	M06620	Counts					15881	
769238	UNKNOWN M06621 (M-H), BP *258.99747*, RT .50972	M06621	Counts		45627		54264		
769239	UNKNOWN M06622 (M-H), BP *443.23044*, RT 3.57368	M06622	Counts			78518			
769244	UNKNOWN M06625 (M-H), BP *411.21687*, RT 3.57709	M06625	Counts		100932		51820		
769247	UNKNOWN M06626 (M-H), BP *393.22755*, RT 3.59042	M06626	Counts					395425	1259397
769250	UNKNOWN M06628 (M-H), BP *635.38523*, RT 3.60085	M06628	Counts				35959		
769253	UNKNOWN M06629 (M-H), BP *263.16639*, RT 3.61177	M06629	Counts	332121	20054	23586	301499	380571	638968
769255	UNKNOWN M06630 (M-H), BP *235.12656*, RT 3.6128	M06630	Counts			220682			
769257	UNKNOWN M06631 (M-H), BP *396.97345*, RT 3.61876	M06631	Counts	212006	99351	115895		147038	143500
769261	UNKNOWN M06633 (M-H), BP *223.08523*, RT 4.51229	M06633	Counts	120678		105081	130672	258099	109506
769264	UNKNOWN M06635 (M-H), BP *427.32275*, RT 4.52253	M06635	Counts				112021		61598
769265	UNKNOWN M06636 (M-H), BP *496.30931*, RT 4.52435	M06636	Counts		74881	30676	44765	1411429	1594084
769266	UNKNOWN M06637 (M-H), BP *542.319*, RT 4.54371	M06637	Counts		45683			1417536	4285585
769267	UNKNOWN M06638 (M-H), BP *415.22841*, RT 4.54133	M06638	Counts	157754	65804	41593	323237	1071934	
769268	UNKNOWN M06639 (M-H), BP *628.33225*, RT 4.54829	M06639	Counts		30776				
769275	UNKNOWN M06641 (M-H), BP *997.63488*, RT 4.56115	M06641	Counts				108294		218580
769276	UNKNOWN M06642 (M-H), BP *487.21483*, RT 4.56312	M06642	Counts					104294	43346
769277	UNKNOWN M06643 (M-H), BP *990.59182*, RT 4.56515	M06643	Counts					586841	243906
769278	UNKNOWN M06644 (M-H), BP *489.23285*, RT 4.56476	M06644	Counts		23110				460208
769281	UNKNOWN M06646 (M-H), BP *564.33621*, RT 4.56804	M06646	Counts	84647	40098	49241		454501	1043844
769282	UNKNOWN M06647 (M-H), BP *974.5612*, RT 4.56909	M06647	Counts					89312	
769283	UNKNOWN M06648 (M-H), BP *492.25474*, RT 4.57029	M06648	Counts				18228		
769285	UNKNOWN M06649 (M-H), BP *151.00005*, RT .53623	M06649	Counts	433369	241626	645764	124980		
769287	UNKNOWN M06650 (M-H), BP *337.09747*, RT .56577	M06650	Counts	1470157	1592799	1078395	968389	128403	
769289	UNKNOWN M06651 (M-H), BP *408.13435*, RT .58484	M06651	Counts	783795	510766	2007423	621814	73813	104172
769290	UNKNOWN M06652 (M-H), BP *261.07996*, RT .58932	M06652	Counts	343990		391499			
769292	UNKNOWN M06653 (M-H), BP *228.99629*, RT .59543	M06653	Counts		46997	121451	52567		
769293	UNKNOWN M06654 (M-H), BP *353.12785*, RT .59991	M06654	Counts				123461		
769295	UNKNOWN M06655 (M-H), BP *410.14918*, RT .60996	M06655	Counts	174085	159787	329009	181009	72407	
769301	UNKNOWN M06657 (M-H), BP *289.07165*, RT .66533	M06657	Counts				61016		
769302	UNKNOWN M06658 (M-H), BP *361.09217*, RT .67809	M06658	Counts	35030	46340	104444		30472	
769304	UNKNOWN M06660 (M-H), BP *248.02456*, RT .68067	M06660	Counts		80611		58225		
769305	UNKNOWN M06661 (M-H), BP *261.00967*, RT .68771	M06661	Counts						65070
769311	UNKNOWN M06663 (M-H), BP *209.15548*, RT 3.63014	M06663	Counts					15356	
769315	UNKNOWN M06665 (M-H), BP *468.97232*, RT 3.63871	M06665	Counts	220501	136493	128011	147815	186313	149438
769317	UNKNOWN M06667 (M-H), BP *211.17101*, RT 3.65338	M06667	Counts			19466	23401	109586	281507
769319	UNKNOWN M06669 (M-H), BP *341.26876*, RT 3.66671	M06669	Counts		16890				
769325	UNKNOWN M06672 (M-H), BP *495.28571*, RT 3.67041	M06672	Counts		287859	243127		392923	1997329
769326	UNKNOWN M06673 (M-H), BP *343.23424*, RT 3.68961	M06673	Counts				366340		
769328	UNKNOWN M06675 (M-H), BP *219.17675*, RT 4.59057	M06675	Counts	93484		465110	175735	97755	238913
769329	UNKNOWN M06676 (M-H), BP *455.41247*, RT 4.59483	M06676	Counts					40882	
769330	UNKNOWN M06677 (M-H), BP *928.57641*, RT 4.59865	M06677	Counts			23025	16537	691372	4753241
769331	UNKNOWN M06678 (M-H), BP *431.35553*, RT 4.61076	M06678	Counts	102757	66052		70304	45090	
769334	UNKNOWN M06680 (M-H), BP *433.36967*, RT 4.6404	M06680	Counts					17531	
769335	UNKNOWN M06681 (M-H), BP *866.56424*, RT 4.64826	M06681	Counts		605006	150727			
769340	UNKNOWN M06684 (M-H), BP *445.23757*, RT 4.73659	M06684	Counts					1873766	424129
769343	UNKNOWN M06686 (M-H), BP *930.59177*, RT 4.74989	M06686	Counts					12096680	29385678
769344	UNKNOWN M06687 (M-H), BP *1485.00464*, RT 4.734	M06687	Counts						13317498
769345	UNKNOWN M06688 (M-H), BP *926.55826*, RT 4.73494	M06688	Counts				16491	4285354	1061761
769346	UNKNOWN M06689 (M-H), BP *1421.89595*, RT 4.73559	M06689	Counts					3082132	1112396
769350	UNKNOWN M06693 (M-H), BP *328.10802*, RT .79819	M06693	Counts	107649	238666	50099	163315	301992	
769351	UNKNOWN M06694 (M-H), BP *249.00845*, RT .81164	M06694	Counts		42764	84693	51589		39930
769354	UNKNOWN M06695 (M-H), BP *235.0737*, RT .83582	M06695	Counts				31541	1983555	
769355	UNKNOWN M06696 (M-H), BP *157.01369*, RT .84777	M06696	Counts	73775		155574	240427	923068	921746
769356	UNKNOWN M06697 (M-H), BP *259.13014*, RT .85307	M06697	Counts		49918		63291	2212339	1818917
769359	UNKNOWN M06698 (M-H), BP *173.00338*, RT .89837	M06698	Counts	498735		679217		162640	122129
769360	UNKNOWN M06699 (M-H), BP *215.03376*, RT .83676	M06699	Counts		1281142		1393084		
769362	UNKNOWN M06700 (M-H), BP *369.16187*, RT .92553	M06700	Counts		362123		289904		
769363	UNKNOWN M06701 (M-H), BP *408.12843*, RT .93097	M06701	Counts	187967	95129	142140	86977		137930
769364	UNKNOWN M06702 (M-H), BP *265.04548*, RT .93649	M06702	Counts	513438	390087	306155	338871		
769366	UNKNOWN M06703 (M-H), BP *188.9868*, RT .98012	M06703	Counts					242577	
769367	UNKNOWN M06704 (M-H), BP *115.00437*, RT 1.01789	M06704	Counts	308825	249000	288039	196670	366914	459111
769368	UNKNOWN M06705 (M-H), BP *263.02424*, RT 1.06345	M06705	Counts	78320	81241	169268	61768		92529
